,A_an4,fMs_an4,avg_FabsavgH_an4,C_an4,CnnC_an4,A_diff,fMs_diff,avg_FabsavgH_diff,C_diff,CnnC_diff,nnG_favg_diff,nnG_fmax_diff,da_len_w_an4_l,da_len_w_an4_r,da_len_w_an4_opp,da_len_w_diff_l,da_len_w_diff_r,da_len_w_diff_opp,rfvect_disttwin_an4
3904,243.146,9.64,0.04,3.0,-4.667,48.731,32.519,0.667,6.0,5.167,-2.2,-4.0,145.966,135.717,83.633,-13.844,-11.161,16.614,0.384
3905,1990.948,104.774,0.053,4.0,-1.0,-35.741,-32.197,0.901,6.0,2.938,-0.833,-4.0,122.26,107.182,128.13,-6.254,12.213,-11.799,0.358
3907,712.398,85.217,0.12,8.0,1.625,68.895,21.402,0.311,0.0,0.804,-1.1,-4.0,142.508,85.081,124.957,-29.827,14.926,0.337,0.001
3908,928.885,39.674,0.043,5.0,-2.6,-154.095,-4.441,0.029,2.0,3.814,-1.0,-5.0,105.298,130.893,121.34,22.649,-6.993,-12.388,0.448
3909,204.97,27.677,0.135,9.0,1.625,32.831,-3.776,-0.115,-2.0,-0.625,-1.3,-5.0,114.016,111.63,140.403,10.676,2.659,-2.613,0.159
3910,133.857,2.73,0.02,4.0,-2.625,-107.028,3.243,-0.03,1.0,0.292,0.333,3.0,117.212,102.223,130.286,-2.113,-10.881,-22.543,0.317
3911,915.476,25.703,0.028,3.0,-4.667,15.229,15.906,1.045,5.0,6.5,-2.4,-4.0,110.57,122.587,125.044,18.689,-12.93,-11.517,0.163
3912,210.819,16.3,0.077,3.0,-3.25,-61.534,1.537,-0.025,5.0,3.667,0.0,3.0,112.906,106.306,119.73,8.119,7.426,1.422,0.401
3913,126.589,7.946,0.063,8.0,1.5,-2.126,4.289,-2.017,-3.0,-4.833,-1.6,-6.0,132.251,133.845,106.035,-14.453,5.449,5.823,0.378
3914,162.853,8.192,0.05,15.0,9.267,89.383,6.251,0.07,-9.0,-10.892,-1.353,-6.0,123.046,132.015,104.939,-11.475,-9.259,14.746,0.27
3915,409.09,10.1,0.025,7.0,-0.714,-249.475,-10.1,0.04,4.0,2.914,-1.111,-4.0,119.472,149.031,104.754,-1.453,-24.401,15.906,0.473
3916,1444.023,34.58,0.024,6.0,-0.083,-172.424,-13.933,0.081,1.0,0.833,-0.25,-4.0,142.418,85.142,138.647,8.83,16.504,-2.791,0.15
3917,647.586,86.305,0.133,11.0,5.5,769.797,35.613,0.046,2.0,1.571,-2.083,-8.0,112.026,111.087,138.262,-1.906,-4.705,5.345,0.0
3918,1791.299,47.203,0.026,10.0,0.0,566.774,5.452,0.01,-4.0,0.833,-1.667,-6.0,123.366,104.323,119.228,2.997,22.673,-4.318,0.432
3919,842.506,28.361,0.034,5.0,-2.5,-81.664,-13.268,0.162,2.0,2.667,-1.143,-6.0,141.206,114.824,122.985,-22.381,-13.974,3.742,0.307
3920,82.246,0.0,0.0,3.0,-4.333,-30.128,0.0,-0.0,-2.0,0.583,-1.8,-6.0,132.244,92.146,135.611,26.226,27.288,-47.213,0.346
3921,3377.217,51.867,0.015,3.0,-6.333,-61.562,22.58,-0.367,7.0,10.905,-1.6,-6.0,143.583,124.638,108.491,-22.733,0.199,5.822,0.339
3922,768.529,31.855,0.041,5.0,-3.0,-158.824,-12.461,0.078,0.0,0.625,-1.286,-6.0,112.879,119.84,127.281,20.27,4.124,-7.271,0.337
3923,1586.723,63.753,0.04,5.0,-0.6,-60.319,-23.033,0.382,1.0,0.1,-0.286,-4.0,101.432,138.291,119.773,22.897,-16.445,-5.186,0.428
3924,2160.564,136.463,0.063,8.0,-1.7,-493.049,-100.054,0.203,-4.0,-1.3,-3.143,-10.0,126.291,122.931,110.777,5.327,5.649,-8.7,0.209
3925,340.11,12.201,0.036,5.0,-4.1,-88.949,-3.556,0.04,-1.0,1.35,-1.714,-5.0,125.633,133.663,112.139,-16.564,0.733,-9.397,0.282
3926,446.409,15.502,0.035,8.0,1.312,65.539,3.856,0.059,-3.0,-1.713,-2.5,-14.0,124.224,135.469,100.269,-5.521,3.889,8.454,0.193
3927,449.339,28.053,0.062,6.0,-2.375,16.895,2.987,0.177,-2.0,0.0,-2.333,-5.0,125.404,116.434,117.134,10.975,15.506,-3.448,0.353
3928,551.561,16.894,0.031,8.0,1.688,-96.167,-2.689,0.028,-4.0,-4.312,-3.4,-10.0,117.027,130.764,107.002,18.659,-15.612,-0.026,0.136
3929,1306.748,57.339,0.044,11.0,3.0,367.725,-9.371,-0.025,-4.0,-2.0,-2.111,-5.0,126.857,117.45,115.693,8.673,-30.161,-3.652,0.341
3930,1082.592,45.215,0.042,13.0,6.125,-225.086,-6.626,0.029,-7.0,-8.425,-3.3,-10.0,126.118,106.839,118.618,0.119,4.14,-1.655,0.136
3931,4211.821,61.86,0.015,4.0,-2.75,124.796,6.066,0.049,2.0,2.667,-1.833,-5.0,120.086,103.483,134.319,2.615,7.534,-2.184,0.001
3932,633.146,45.001,0.071,6.0,-0.417,69.343,-10.711,-0.154,3.0,-0.458,-4.25,-10.0,112.91,130.341,116.196,2.237,-10.127,7.698,0.404
3933,95.064,6.075,0.064,5.0,-2.0,-73.242,-1.188,0.016,-1.0,0.833,-2.857,-9.0,129.208,94.75,151.469,12.736,20.424,-49.047,0.31
3934,225.295,14.509,0.064,5.0,-1.4,-103.915,7.43,-0.072,1.0,-2.267,-4.143,-14.0,119.068,115.292,126.201,17.365,-12.543,-8.815,0.395
3935,576.547,29.999,0.052,4.0,-2.5,-1.903,-9.06,4.76,2.0,2.0,-1.0,-5.0,103.968,113.112,127.05,16.603,9.471,-19.936,0.318
3936,4727.771,88.193,0.019,5.0,-0.9,-132.971,-19.19,0.144,5.0,3.213,-0.286,5.0,126.501,129.989,103.256,-10.888,-16.777,8.366,0.245
3937,24.764,1.446,0.058,4.0,-0.25,-5.413,5.4,-0.998,2.0,-3.75,-1.167,-5.0,133.54,100.242,143.867,-51.138,17.197,17.422,0.215
3938,71.788,0.0,0.0,5.0,-1.0,25.442,0.0,0.0,-2.0,-3.333,-1.714,-8.0,158.301,84.714,118.097,-19.508,33.763,-17.837,0.286
3939,478.838,20.01,0.042,5.0,0.5,31.562,-0.943,-0.03,1.0,-1.875,-1.0,-8.0,142.474,70.664,119.302,-27.102,30.221,2.402,0.447
3940,42.195,2.957,0.07,3.0,-2.333,203.313,35.089,0.173,6.0,1.167,-1.2,-8.0,110.479,118.548,135.069,30.559,4.173,-31.437,0.339
3941,1005.288,41.798,0.042,5.0,-0.1,-65.389,-2.326,0.036,5.0,2.433,-0.286,-3.0,96.128,130.766,117.634,26.81,-2.118,1.326,0.226
3942,707.657,26.45,0.037,4.0,-3.0,-162.366,-7.493,0.046,2.0,-3.25,0.167,-3.0,144.089,112.164,118.859,-15.718,-5.7,1.109,0.376
3943,1297.333,29.965,0.023,6.0,-2.25,304.587,11.248,0.037,-1.0,-0.45,0.0,2.0,129.167,108.02,129.757,-2.779,-6.264,-0.078,0.333
3944,428.177,26.4,0.062,13.0,7.333,25.762,5.147,0.2,-5.0,-9.917,-0.455,-3.0,108.776,158.221,109.127,15.502,-44.533,9.89,0.434
3945,773.323,37.119,0.048,7.0,-0.583,-59.307,-7.764,0.131,-3.0,-7.75,-0.375,-2.0,120.443,102.922,136.636,1.683,-3.008,-6.845,0.306
3946,960.641,89.17,0.093,9.0,1.6,-649.686,-77.781,0.12,-4.0,-2.433,-0.286,2.0,117.853,103.393,136.606,-31.984,15.717,18.416,0.001
3947,912.646,46.819,0.051,10.0,2.4,-544.3,-28.596,0.053,-4.0,-3.733,-0.571,-2.0,101.571,140.246,119.356,-20.992,5.243,12.928,0.334
3948,1013.682,68.93,0.068,12.0,5.357,-774.087,-56.919,0.074,-8.0,-9.607,-0.111,-3.0,98.384,140.2,110.385,-12.428,5.805,17.654,0.542
3949,2339.521,88.939,0.038,3.0,-6.167,-672.983,-41.066,0.061,5.0,8.854,-0.2,-2.0,123.376,129.119,113.384,10.689,4.452,-2.989,0.056
3950,411.774,15.525,0.038,4.0,-3.875,-224.892,-5.435,0.024,-3.0,-0.625,0.167,3.0,133.929,112.029,114.042,-10.681,3.458,7.224,0.404
3951,1626.827,145.369,0.089,3.0,-4.667,-380.654,-66.566,0.175,0.0,2.292,0.0,-3.0,137.213,85.484,137.301,1.026,17.863,0.577,0.001
3952,1676.219,38.111,0.023,4.0,-2.833,432.777,8.372,0.019,2.0,3.25,0.6,3.0,123.271,133.717,107.57,-2.628,-10.923,13.145,0.489
3953,3013.54,112.177,0.037,8.0,2.75,-392.75,8.576,-0.022,5.0,4.2,-2.25,-8.0,117.281,120.881,108.361,-7.868,15.384,-3.875,0.353
3954,355.909,13.224,0.037,7.0,0.857,17.283,2.196,0.127,-3.0,-2.607,-2.111,-7.0,134.992,103.654,121.354,-25.454,-7.847,5.539,0.133
3955,367.749,25.95,0.071,7.0,0.125,-36.441,-7.46,0.205,-3.0,-2.5,1.167,2.0,114.79,118.81,117.153,11.713,13.001,3.638,0.392
3956,3098.57,121.027,0.039,9.0,1.6,-622.116,-32.623,0.052,-2.0,-1.243,0.429,2.0,122.637,106.7,128.814,8.142,-14.044,8.773,0.487
3957,2840.816,89.386,0.031,5.0,-0.7,-458.248,-33.904,0.074,3.0,2.825,-2.429,-7.0,119.34,123.023,117.636,-0.481,1.393,-0.273,0.285
3958,410.102,15.226,0.037,4.0,-2.833,-299.531,-9.513,0.032,1.0,0.583,-0.8,-7.0,110.291,127.161,120.225,21.991,8.933,-30.358,0.135
3959,322.664,43.681,0.135,5.0,-4.0,-40.392,-28.444,0.704,0.0,3.125,-2.0,-7.0,128.986,102.994,135.161,-3.49,5.555,-6.211,0.408
3960,222.598,10.776,0.048,3.0,-9.167,-152.342,-5.96,0.039,0.0,8.0,-4.2,-7.0,97.65,137.384,139.953,47.692,-52.314,2.94,0.001
3961,199.353,7.421,0.037,3.0,-2.833,77.911,8.034,0.103,4.0,4.917,-0.8,-7.0,119.869,131.372,116.538,-3.262,-9.677,12.78,0.353
3962,10.941,0.297,0.027,4.0,-1.625,-8.178,-0.297,0.036,-1.0,-3.125,-1.667,-7.0,126.198,108.331,127.601,-15.893,10.261,9.458,0.382
3963,142.761,5.182,0.036,5.0,0.2,-45.998,-1.961,0.043,0.0,-1.7,-1.286,-7.0,102.994,136.563,122.427,10.969,12.057,-26.563,0.319
3964,116.619,3.96,0.034,3.0,-2.5,68.813,12.275,0.178,1.0,2.0,-0.25,-3.0,131.765,87.579,133.121,-0.58,5.461,-0.192,0.383
3965,1846.94,221.877,0.12,1.0,-4.5,-731.542,-165.978,0.227,3.0,3.875,-1.0,-3.0,83.982,124.207,147.45,12.772,4.398,-12.809,0.0
3966,133.839,16.392,0.122,4.0,-1.167,552.319,36.286,0.066,0.0,1.292,-0.8,-3.0,88.435,142.332,137.813,21.582,-29.447,-12.989,0.104
3967,611.682,30.638,0.05,4.0,-1.125,30.16,1.538,0.051,0.0,0.25,-1.167,-3.0,125.931,121.836,111.352,-20.815,23.629,-0.894,0.421
3968,664.137,46.507,0.07,3.0,-6.5,16.74,-15.217,-0.909,0.0,5.667,-0.8,-4.0,126.131,123.932,123.648,-9.37,-10.723,6.382,0.149
3969,137.038,25.211,0.184,4.0,-2.375,52.152,6.801,0.13,-1.0,-1.292,-0.167,-4.0,112.028,145.776,118.784,-17.303,-21.36,22.075,0.295
3970,70.948,7.971,0.112,11.0,3.75,192.633,-2.358,-0.012,-5.0,-4.0,0.083,-4.0,158.496,100.143,105.226,11.267,25.736,-35.153,0.251
3971,206.81,8.729,0.042,4.0,-3.0,-163.18,-2.903,0.018,-1.0,-1.0,-1.5,-6.0,118.939,113.606,118.115,41.969,-45.646,9.467,0.326
3972,580.647,39.563,0.068,5.0,-1.7,106.795,-30.552,-0.286,2.0,2.575,-0.286,-2.0,158.123,86.679,142.672,14.0,-21.092,-16.477,0.001
3973,177.849,3.916,0.022,10.0,2.833,24.534,1.054,0.043,-5.0,-4.208,-1.125,-8.0,129.836,125.623,100.974,-24.262,23.761,-2.051,0.125
3974,643.447,44.248,0.069,3.0,-3.333,-78.167,-20.659,0.264,2.0,-0.167,-0.2,-2.0,95.091,132.011,132.898,-7.924,-12.042,2.014,0.001
3975,7.138,0.317,0.044,3.0,-2.667,4.112,-0.317,-0.077,0.0,-4.167,-3.8,-8.0,125.806,85.874,134.217,-15.069,35.022,-5.563,0.353
3976,98.517,6.032,0.061,8.0,2.786,-59.557,1.646,-0.028,-4.0,-4.119,-1.333,-8.0,115.658,118.989,125.353,-21.02,19.93,0.551,0.319
3977,92.65,7.536,0.081,3.0,-5.0,-24.797,-1.056,0.043,1.0,4.375,0.0,3.0,129.546,108.657,121.798,-5.108,0.702,7.872,0.332
3978,25.444,4.628,0.182,3.0,-4.333,29.816,3.344,0.112,1.0,0.583,-0.4,3.0,134.175,118.444,111.153,-13.006,13.908,-11.855,0.457
3979,86.06,6.822,0.079,3.0,-2.0,-22.096,5.121,-0.232,2.0,-1.5,-0.25,3.0,80.209,148.073,121.998,2.1,-10.178,16.067,0.413
3980,328.468,14.982,0.046,3.0,-2.0,-65.388,7.282,-0.111,4.0,1.75,-0.4,3.0,118.141,121.019,116.193,-11.831,-4.272,20.751,0.245
3981,596.24,24.142,0.04,3.0,-6.833,-115.594,-9.149,0.079,2.0,4.933,1.0,3.0,101.876,144.908,131.686,-1.05,-17.18,-1.657,0.255
3982,45.031,7.016,0.156,5.0,-2.6,44.652,7.959,0.178,1.0,1.725,0.571,3.0,126.263,114.328,118.659,18.29,-7.002,-14.764,0.337
3983,173.43,7.397,0.043,7.0,1.5,-66.592,-3.999,0.06,-2.0,-4.667,0.556,3.0,103.81,144.415,111.775,-16.286,0.444,5.336,0.305
3984,573.817,27.565,0.048,4.0,-0.667,55.754,12.709,0.228,5.0,3.5,0.2,3.0,126.859,127.533,105.992,-4.059,0.152,-0.865,0.347
3985,297.17,32.026,0.108,5.0,-0.4,76.586,-9.22,-0.12,1.0,0.067,0.143,3.0,131.11,120.114,108.776,-13.354,3.41,3.091,0.13
3986,48.428,7.06,0.146,3.0,-5.5,-18.479,-4.38,0.237,0.0,-0.167,0.5,3.0,129.826,125.194,104.98,-0.772,2.578,-0.95,0.29
3987,41.049,1.885,0.046,7.0,-1.5,-17.439,-1.885,0.108,0.0,-0.5,-3.857,-11.0,101.688,120.63,128.388,25.215,-11.082,-16.17,0.317
3988,16.864,0.0,0.0,9.0,-2.125,201.158,8.319,0.041,-4.0,-0.075,-2.5,-8.0,107.576,104.327,148.097,15.216,1.071,-22.34,0.342
3989,17.996,0.0,0.0,4.0,-5.833,1.448,0.595,0.411,-1.0,-0.167,-2.2,-8.0,159.775,109.463,94.861,-58.983,45.865,-5.828,0.342
3990,405.152,16.825,0.042,9.0,2.167,187.839,-0.767,-0.004,-2.0,-1.524,-2.375,-8.0,106.151,136.873,113.624,-0.315,3.43,10.642,0.187
3991,512.509,25.101,0.049,5.0,-0.125,53.094,-3.315,-0.062,4.0,2.768,-3.0,-8.0,109.197,110.302,133.892,7.794,-0.484,8.253,0.001
3992,458.262,24.115,0.053,5.0,0.25,-211.535,-11.458,0.054,3.0,1.917,-4.5,-17.0,115.838,105.448,121.468,-6.303,3.258,7.239,0.186
3993,20.036,1.929,0.096,5.0,-6.0,114.653,10.792,0.094,-1.0,1.625,-4.6,-17.0,105.979,129.757,128.342,10.854,-9.622,-4.095,0.462
3994,125.992,6.545,0.052,8.0,3.188,99.614,10.537,0.106,-3.0,-5.688,-0.8,-11.0,153.156,120.387,89.312,-54.001,19.883,29.709,0.353
3995,266.936,11.915,0.045,5.0,-0.4,12.662,8.284,0.654,-2.0,-4.433,0.143,5.0,122.935,116.883,120.182,9.554,-6.732,2.888,0.322
3996,120.891,10.828,0.09,5.0,0.3,-44.437,-10.828,0.244,-2.0,-2.3,0.143,5.0,118.483,107.459,134.058,-4.375,3.771,-12.369,0.47
3997,5.625,0.0,0.0,3.0,-2.333,10.176,0.0,0.0,0.0,-3.0,-0.6,-2.0,105.616,99.562,154.822,26.424,35.025,-47.301,0.202
3998,276.472,8.109,0.029,3.0,-4.333,33.314,0.518,0.016,2.0,2.933,0.4,5.0,118.181,139.136,126.909,10.802,1.234,-34.528,0.3
3999,70.169,13.983,0.199,4.0,-1.5,-36.12,-6.865,0.19,-3.0,-2.0,0.333,5.0,102.268,108.684,134.331,37.794,-12.932,-10.247,0.207
4000,457.481,14.938,0.033,3.0,-2.833,88.274,8.025,0.091,0.0,-1.667,-0.2,-3.0,141.473,114.116,104.411,-15.253,0.323,29.061,0.246
4001,696.06,29.455,0.042,9.0,2.167,-689.314,-29.455,0.043,-6.0,-4.417,-2.5,-23.0,123.217,108.093,138.796,-15.57,21.566,-16.911,0.22
4002,995.584,28.582,0.029,7.0,-1.0,553.448,27.759,0.05,1.0,1.917,-0.25,-3.0,128.419,115.497,109.389,-9.844,15.204,-3.509,0.173
4003,4.744,0.0,0.0,5.0,-1.875,10.827,0.707,0.065,2.0,-2.0,-0.5,-3.0,131.761,151.119,77.64,-0.207,-51.216,37.508,0.458
4004,427.287,29.623,0.069,7.0,0.667,-50.137,-14.269,0.285,-2.0,-5.5,-3.0,-23.0,123.342,128.896,107.126,-17.654,-4.785,21.062,0.352
4005,797.613,36.027,0.045,8.0,1.4,-197.072,-8.054,0.041,-4.0,-6.525,-3.0,-9.0,145.447,97.703,116.85,10.45,16.149,-17.376,0.301
4006,1815.899,46.794,0.026,6.0,0.25,87.542,3.917,0.045,5.0,2.361,-2.75,-9.0,142.263,115.662,108.457,3.341,1.106,0.057,0.338
4007,139.524,11.212,0.08,3.0,-3.167,-11.559,-2.721,0.235,2.0,1.867,-3.2,-9.0,140.983,122.963,106.512,2.546,-34.977,16.998,0.334
4008,3793.748,144.214,0.038,9.0,-2.5,-88.317,-17.045,0.193,9.0,11.773,-0.8,-2.0,125.655,105.427,115.234,11.55,2.843,7.854,0.429
4009,246.317,19.202,0.078,4.0,-3.5,-65.472,-8.953,0.137,-1.0,-0.833,0.0,3.0,94.919,134.986,130.096,43.503,-20.904,-18.45,0.152
4010,33.458,0.0,0.0,10.0,0.167,-13.288,0.0,-0.0,-3.0,-3.417,-0.6,-2.0,175.253,105.624,75.949,-61.019,17.982,46.21,0.186
4011,64.202,5.083,0.079,11.0,2.7,-28.877,-1.547,0.054,-7.0,-10.95,-0.429,3.0,135.742,112.598,119.56,13.075,-2.03,-9.963,0.338
4012,328.107,21.92,0.067,7.0,-1.125,-94.807,-12.926,0.136,-4.0,-5.042,-0.333,-3.0,149.572,111.559,105.938,3.864,-7.068,18.558,0.433
4013,749.981,14.896,0.02,8.0,-2.375,-73.629,-1.389,0.019,-3.0,-0.625,0.167,3.0,116.841,137.0,102.947,1.114,8.481,-4.346,0.28
4014,459.558,22.61,0.049,5.0,-0.625,179.907,0.997,0.006,1.0,0.042,0.167,3.0,136.742,106.618,97.159,-13.737,32.368,-24.212,0.447
4015,1438.741,94.013,0.065,11.0,4.571,-162.377,-59.956,0.369,-6.0,-5.871,-2.667,-8.0,136.061,84.798,139.14,13.039,-24.119,11.079,0.0
4016,118.136,17.82,0.151,7.0,-0.125,-63.191,-5.735,0.091,-2.0,-6.0,-1.833,-5.0,95.924,154.096,112.242,26.23,-43.135,5.771,0.355
4017,34.197,0.0,0.0,4.0,-2.625,-25.506,0.0,-0.0,-1.0,-3.542,-3.0,-8.0,151.952,126.635,81.413,13.259,-26.28,6.531,0.321
4018,35.042,6.548,0.187,3.0,-2.5,197.719,19.827,0.1,7.0,2.375,-0.6,-2.0,132.56,107.7,115.471,-28.494,16.892,-6.58,0.168
4019,302.074,81.984,0.271,4.0,-2.375,-173.715,-71.937,0.414,1.0,-1.25,-1.0,-2.0,90.672,113.708,147.921,15.75,2.094,-15.326,0.273
4020,765.987,17.384,0.023,3.0,-2.667,-121.372,-5.311,0.044,6.0,3.542,-0.6,-2.0,124.021,108.28,131.449,8.714,7.312,-15.453,0.508
4021,11.092,1.961,0.177,3.0,-3.833,13.238,6.486,0.49,4.0,0.833,-1.0,-2.0,80.295,99.705,180.0,57.252,26.286,-83.538,0.28
4022,105.399,17.771,0.169,6.0,0.6,-89.579,-17.771,0.198,-3.0,-3.6,-0.571,-2.0,103.801,138.559,140.354,36.916,-19.99,-43.159,0.354
4023,302.008,25.753,0.085,2.0,-2.167,454.368,5.369,0.012,6.0,2.367,-1.2,-7.0,97.44,155.117,107.443,23.66,-6.578,-8.015,0.321
4024,254.682,13.683,0.054,1.0,-2.5,2100.533,92.49,0.044,7.0,4.167,-1.5,-7.0,98.616,148.389,124.772,19.024,-2.47,3.659,0.042
4025,78.753,2.347,0.03,2.0,-2.0,9.182,3.535,0.385,3.0,0.5,-1.2,-7.0,116.564,113.933,116.294,22.291,9.022,-24.346,0.353
4026,1035.288,31.278,0.03,1.0,-3.75,-156.025,-8.331,0.053,6.0,5.0,-1.75,-7.0,140.089,115.46,120.368,-37.088,3.162,10.371,0.47
4027,676.699,41.835,0.062,18.0,10.692,-291.51,-26.141,0.09,-13.0,-12.592,0.133,3.0,137.006,110.29,114.825,-6.628,18.804,-9.354,0.335
4028,842.001,36.8,0.044,9.0,1.812,614.661,4.417,0.007,1.0,1.473,0.5,3.0,131.188,121.683,102.871,-15.342,-8.614,14.871,0.305
4029,353.58,28.018,0.079,12.0,5.625,49.169,6.233,0.127,-6.0,-4.875,0.6,3.0,117.306,76.866,159.886,10.65,14.11,-14.223,0.383
4030,80.463,3.575,0.044,4.0,-3.375,-46.048,7.332,-0.159,-1.0,-0.958,0.0,3.0,119.605,135.73,117.478,-29.6,20.784,-4.221,0.257
4031,434.224,26.135,0.06,7.0,-0.667,-162.205,-9.101,0.056,0.0,0.767,0.75,3.0,108.525,161.975,109.15,13.894,-41.027,10.735,0.475
4032,217.857,21.025,0.097,8.0,1.312,-152.683,-17.114,0.112,-4.0,-5.979,0.0,3.0,119.162,119.354,114.431,-10.564,25.591,-7.974,0.387
4033,639.749,30.408,0.048,4.0,-1.625,-128.198,-5.89,0.046,3.0,2.225,0.333,3.0,115.882,120.213,122.473,-7.572,-31.335,6.235,0.326
4034,1800.194,50.751,0.028,6.0,-2.25,89.519,-6.865,-0.077,2.0,4.25,0.833,3.0,124.542,104.965,117.052,-1.378,15.563,-0.654,0.178
4035,1942.601,58.961,0.03,10.0,2.556,-153.154,-14.075,0.092,-4.0,-3.806,0.727,3.0,122.207,130.476,110.559,-7.521,3.615,7.674,0.398
4036,776.682,31.753,0.041,5.0,-5.5,-165.444,5.87,-0.035,5.0,5.6,0.6,3.0,110.849,121.277,133.593,-1.703,4.745,-1.328,0.164
4037,752.591,37.478,0.05,6.0,-3.333,-204.385,39.153,-0.192,2.0,2.733,1.2,3.0,119.79,124.712,122.146,1.437,-20.12,7.961,0.477
4038,1698.294,74.764,0.044,4.0,-4.5,-817.531,-33.608,0.041,1.0,0.0,0.667,3.0,114.877,118.306,117.891,12.947,6.156,-20.463,0.177
4039,16.864,0.0,0.0,10.0,2.875,-11.239,0.0,-0.0,-6.0,-6.375,0.5,3.0,96.01,128.469,135.219,16.472,-39.372,23.202,0.344
4040,4.744,0.0,0.0,7.0,-1.0,9.994,0.559,0.056,-4.0,-2.25,0.857,3.0,137.518,159.511,62.971,-37.905,-64.645,102.55,0.206
4041,40.979,10.129,0.247,7.0,-4.125,60.463,3.686,0.061,-3.0,0.625,1.0,3.0,101.804,146.237,104.759,38.867,-47.554,-5.511,0.461
4042,659.657,24.013,0.036,4.0,-0.875,30.935,2.528,0.082,2.0,0.875,-0.5,3.0,120.758,120.899,110.792,9.336,-3.787,2.002,0.325
4043,659.133,54.758,0.083,6.0,-1.3,304.405,39.158,0.129,-1.0,-0.075,-1.0,-3.0,128.577,74.39,153.346,-37.674,38.386,-17.616,0.001
4044,471.018,24.569,0.052,11.0,5.591,-11.582,10.693,-0.923,-9.0,-13.924,-1.923,-16.0,130.8,98.786,100.659,10.173,15.45,-4.673,0.355
4045,3122.018,135.016,0.043,4.0,-3.125,-437.518,26.774,-0.061,6.0,2.839,-0.667,-1.0,121.68,115.015,105.315,0.831,2.161,5.352,0.348
4046,109.443,3.66,0.033,9.0,1.5,-39.935,2.945,-0.074,-5.0,-6.125,-1.0,-4.0,125.65,128.818,105.532,9.706,5.673,9.634,0.143
4047,115.514,7.079,0.061,10.0,1.6,128.179,4.588,0.036,-5.0,-6.0,-1.143,-2.0,132.51,123.221,94.387,-0.869,2.099,22.801,0.455
4048,1481.131,128.371,0.087,3.0,-9.0,-753.803,-95.467,0.127,-2.0,-2.25,-2.0,-6.0,115.182,135.822,108.996,-19.579,-13.959,11.013,0.327
4049,23866.888,1138.522,0.048,3.0,-5.25,-8184.964,-138.431,0.017,16.0,16.365,-0.75,-1.0,118.008,93.823,138.28,8.181,1.902,0.366,0.001
4050,405.057,12.668,0.031,3.0,-2.833,47.573,-3.818,-0.08,9.0,6.083,-3.8,-16.0,143.895,124.901,92.668,1.042,-0.949,0.723,0.357
4051,306.187,23.559,0.077,6.0,-2.3,-60.349,-8.475,0.14,-1.0,2.8,-0.714,-4.0,112.748,116.402,126.708,18.586,-16.532,-10.087,0.311
4052,106.287,8.165,0.077,4.0,-3.125,-15.269,-3.572,0.234,-1.0,0.792,-0.667,-2.0,146.068,93.643,116.8,-15.945,40.05,0.175,0.252
4053,1374.801,25.279,0.018,4.0,-2.5,191.232,20.542,0.107,4.0,5.375,-1.5,-5.0,129.794,127.177,109.12,1.762,0.856,-3.513,0.16
4054,443.561,23.094,0.052,8.0,-0.4,-161.299,-12.668,0.079,-2.0,1.483,-3.429,-19.0,142.653,106.096,112.361,-22.526,32.233,-2.119,0.225
4055,708.801,43.879,0.062,13.0,5.071,53.902,-14.83,-0.275,-5.0,-1.671,-3.889,-19.0,99.362,136.472,129.697,-12.903,8.006,3.821,0.003
4056,45.164,3.191,0.071,16.0,8.611,-18.64,4.431,-0.238,-13.0,-11.611,-3.273,-19.0,108.034,115.705,136.261,4.96,0.68,-5.64,0.373
4057,148.561,4.552,0.031,9.0,-0.833,14.009,0.769,0.055,-5.0,-0.292,-1.625,-12.0,89.13,140.879,129.991,17.103,-10.115,-6.547,0.461
4058,355.158,13.305,0.037,10.0,2.857,-71.458,4.013,-0.056,-1.0,-1.557,-0.444,-4.0,88.53,133.11,124.655,3.023,-3.568,3.802,0.428
4059,81.241,7.732,0.095,10.0,0.5,-70.937,-7.732,0.109,-7.0,-6.333,-5.286,-19.0,109.701,118.361,125.183,38.108,-4.15,-22.099,0.327
4060,246.84,13.584,0.055,7.0,-2.083,1.33,4.809,3.615,0.0,3.683,-2.375,-12.0,125.701,130.41,105.398,1.114,-7.519,9.852,0.305
4061,656.581,33.835,0.052,4.0,-2.25,-27.08,-0.261,0.01,3.0,2.179,-1.167,-3.0,123.401,129.974,113.727,-15.607,-14.668,17.259,0.231
4062,277.085,15.29,0.055,5.0,-3.5,-40.866,-1.705,0.042,2.0,4.857,-0.8,-3.0,133.151,117.369,115.85,-9.488,20.435,-0.632,0.238
4063,410.686,36.939,0.09,5.0,-3.833,-98.914,-19.602,0.198,2.0,3.333,-1.2,-3.0,119.521,104.249,136.23,0.017,-1.413,1.396,0.29
4064,521.362,72.286,0.139,5.0,-0.6,66.72,-52.881,-0.793,2.0,0.529,-0.714,-1.0,132.566,119.917,116.413,25.744,13.193,-14.623,0.131
4065,194.946,15.64,0.08,7.0,-0.4,-38.465,-5.331,0.139,-4.0,-3.433,-1.571,-3.0,159.985,108.03,112.471,-39.257,3.496,22.731,0.343
4066,418.31,11.959,0.029,8.0,1.5,6.952,7.119,1.024,-3.0,-2.4,-0.75,-3.0,123.003,121.691,122.843,-10.974,-28.724,5.311,0.42
