gsize_diff_an4 ,gf_diff_an4, g_itgcurv_diff_an4, face_itgcurv_an4_left, face_area_an4_m_an5, fnnf_maxdec_r_m_l, fnnf_avgdec_r_m_l, move_left
-46.839, -28.000, -135.967, -4.072, 67.928, -238.393, -307.957,      0
 3.486, -10.000, 236.329, -19.524, -280.338, 685.994, -1.347,     -1
105.069, 28.000, 1531.498, 24.611, 132.130, -375.297, -182.295,      0
-55.427, -28.000, -139.448, -57.503, -12.888, 967.856, 380.398,      1
15.492, -13.000, 287.861, 11.114, -266.961, 76.098, -59.131,      1
-2.778, -18.000, -263.003, 57.858, 118.620, -1452.419, -379.429,     -1
-17.973, -20.000, -128.508, 14.178, 274.028, -211.309, -307.078,     -1
-10.568, -11.000, 270.314,  4.529, -70.842, -788.327, -5.665,      1
-49.918, -27.000, -73.583, -14.128, 191.189, -222.778, -303.190,     -1
-84.107, -24.000, -929.570,  0.000, -61.772, 17.850, -108.253,     -1
-94.127, -24.000, -1132.401, -12.488, -8.629, 118.792, 23.097,     -1
-40.034, -11.000, -1050.213, -368.822, 14334.976, -2927.753, -1195.305,     -1
-104.272, -33.000, -1167.278, -5.305, -105.032, 26.757, -76.621,     -1
-51.071, -10.000, -912.687, -36.668, -321.100, 12463.643, 1834.516,     -1
-111.599, -35.000, -1332.900, -0.318, 48.096, 464.532, 150.443,     -1
-77.937, -24.000, -834.578, -2.772, 561.216, -1092.542, -506.707,     -1
-68.644, -22.000, -845.168, -0.116, 211.926, 12529.829, 6369.052,     -1
-69.217, -21.000, -1086.084, -1.109, 86.375, -154.750, -29.165,     -1
-79.119, -27.000, -1255.870, -78.969, 191.561, 13888.158, 2947.298,     -1
-76.487, -28.000, -1492.901, -156.907, 266.547, -126.977, -3205.553,     -1
-101.950, -31.000, -1147.771, -2.999, 65.107, -111.555, -156.850,     -1
-48.839, -20.000, -871.670, -0.756, -127.695, 13879.780, 2239.964,     -1
-94.823, -31.000, -1369.019, -19.681, 228.804, 13334.489, 3327.261,     -1
-92.910, -30.000, -1250.881,  2.054, -55.903, 114.653, -40.082,     -1
-100.367, -30.000, -1289.870,  1.862, -73.859, 172.017, -34.034,     -1
-67.132, -16.000, -718.415, -0.243, 41.951, 14229.696, 3556.106,     -1
-62.866, -22.000, -1491.398, -23.648, -113.801, 13310.885, 2353.677,      1
-63.599, -24.000, -1095.323, -18.535, -187.217, 13620.644, 3220.579,      1
-103.730, -31.000, -1304.446,  0.000, -24.833, 14018.292, 3385.071,     -1
-19.242, -7.000, -9.989, -18.483, -15.198, 314.437, 133.345,      1
102.583, 33.000, 1489.344, 28.912, 220.559, -272.392, 80.039,      1
14.170,  7.000, -4.076,  1.832, -40.637, 221.746, 51.517,      0
24.632,  6.000, 131.611, -26.375, -100.041, 291.866, 591.231,      1
41.880, 16.000, 428.718, 21.232,  0.740, -97.780, 31.156,      1
-15.711, -9.000, -112.916,  0.615, 64.762, -252.403, 38.127,     -1
-21.560, -12.000, -166.695, -4.432, -31.945, 84.207, 70.301,      1
-9.651, -5.000, -46.806,  0.015, 95.088, 98.369, 58.977,     -1
-13.627, -4.000, 219.299, -8.706, 167.749, -62.847,  5.280,      0
-27.392, -9.000, -64.588,  6.403, -1.191, 81.689,  7.381,     -1
26.537, 12.000, 212.956, 148.433, 103.518, -20.538, 97.633,      1
 4.766, -1.000, -183.392, -89.705, -27.251, -1713.851, 149.839,      1
-33.193, -5.000, -294.466, -96.396, -117.815, 527.586, 199.476,      1
80.849, 40.000, 1242.919, 19.065, 135.134, 186.589, 195.576,      1
-11.236, -5.000, -108.262, -5.327, -72.157, 328.841, 279.030,     -1
100.931, 36.000, 1596.504, 124.247, 395.887, -64.539, 130.512,      0
46.789, 13.000, 149.723,  3.754, 171.871, 141.236, 106.709,      1
-0.426, -5.000, 139.514,  6.798, 378.012, 330.147, 224.173,      1
 0.352, -1.000, 55.781, -4.162,  9.750,  2.049, 33.261,      1
-9.875, -4.000, 105.340, -9.830, 41.577, 152.532, 75.829,      1
12.440,  1.000, 270.437, -8.308, -109.572, 408.028, 335.171,      1
-9.141, -1.000, -148.515, -13.223, 137.314, 41.297, 101.497,      1
24.646,  3.000, 50.582,  7.317, 49.822, -270.783, 174.807,      1
-2.895, -2.000, 92.657, -8.847, 32.307, -270.783, -57.658,      1
-22.523, -8.000, -22.291,  1.376, 10.215, 289.195, 171.524,     -1
 0.950,  2.000, 264.644, -1.296, -25.465, 273.665, 180.050,      0
23.853,  8.000, -492.339, -14.764, -8.518, -474.201, -176.395,      1
23.164,  3.000, -930.847, -407.951, -40.725, 67.217, 84.820,      1
67.531, 26.000, -64.994, -5.232, 19.926, -99.427, 36.226,      1
13.612,  4.000, -377.765,  3.631, -39.444, 84.377, 87.102,      1
117.526, 44.000, 1212.221, 19.744, 56.370, -324.699, -144.331,      1
29.689,  9.000, -384.504, -9.837, -73.195, -437.756, -116.878,      1
40.430, 10.000, -288.849, -3.976, -11.923, -55.562, -3.741,      1
17.519,  8.000, -333.181,  2.428, -97.991, -245.574, -90.534,      1
56.104, 20.000, -497.766,  1.394, -51.974, -135.872, -29.992,      1
-17.220, -3.000, -24.466, -0.487, -1.151, 250.896, -89.784,     -1
-190.059, -54.000, -1271.652, -24.837, 10.109, -506.059, -1184.163,     -1
-149.298, -48.000, -1304.834, -76.554, 117.082, -28.214, -224.907,     -1
-133.939, -41.000, -1331.270, -43.693, -48.524, 16.382, -177.512,     -1
-173.287, -47.000, -1434.067,  1.048, 39.079, 142.335, -1.919,      0
-192.692, -52.000, -1232.113, -0.598, -197.479, -63.411, -403.737,     -1
-123.372, -39.000, -1170.572, -5.407, 212.667, 47.860, 43.706,      0
-183.920, -53.000, -1393.314, -89.444, 377.120, -304.791, -342.761,     -1
-187.265, -54.000, -1276.291, -35.983, 231.229, -293.080, -580.677,      0
-180.488, -51.000, -1325.082, -71.511, -18.315, -156.379, -456.597,     -1
-191.548, -54.000, -1294.702, -14.732, -14.075, -697.556, -607.910,      1
-163.471, -45.000, -1362.680, -5.260, 104.749, -173.592, -146.355,     -1
-185.337, -51.000, -1380.315, -110.323, 148.053, 89.324, -65.010,     -1
-194.052, -52.000, -1228.361, -32.950, -32.604, 300.192, -57.683,     -1
-188.615, -54.000, -1266.861, -1.146, -12.361,  4.104, 241.342,     -1
-122.077, -37.000, -1210.253, -46.129, -404.516, 16.382, -305.852,     -1
-143.457, -45.000, -1132.874, -32.601, 71.227, 50.305, -397.964,     -1
-131.281, -45.000, -1361.655, -45.057, 288.741, -50.837, -61.483,     -1
-173.305, -51.000, -1448.883, -31.736, -17.837, 304.201, 201.984,     -1
-172.788, -49.000, -1325.660, -5.564, -137.113, 151.961, 40.155,     -1
-155.763, -47.000, -1265.393, -23.336, -88.650, 56.960, 214.825,      1
-170.352, -48.000, -1244.087, -62.028, -179.603, 527.586, 51.199,      0
-136.477, -39.000, -1235.760,  7.385, 105.391, -25.531, 76.714,      0
-115.560, -38.000, -1110.199, -1.960, -51.331, 206.315, 15.319,     -1
-142.874, -42.000, -1401.811, -25.756, 90.186, 60.405, -152.581,      0
-164.582, -46.000, -1413.274, -93.620, 329.472, -94.393, -222.956,      0
-10.638, -5.000, -21.691,  5.472, 22.790, 102.257, 93.149,     -1
-12.972, -6.000, -79.032, -37.753, 27.867, 80.823, 64.419,     -1
17.551,  5.000, -135.623,  1.120, 127.747, -156.631, 18.467,      1
-4.572, -4.000, -93.309, -13.394, -109.336, 117.346, 147.973,     -1
98.078, 30.000, 957.924,  7.165, -29.470, -32.082, 103.890,      1
 8.877,  3.000, -65.578, -37.330, -20.590, -26.010, 106.518,      1
-17.657, -9.000, -43.221, -7.137,  4.382, 84.151, 36.198,     -1
30.627, 12.000, 262.649,  6.112, 43.735, 55.951, -1.980,      0
29.433,  8.000, 162.225,  5.960, 117.239, 55.951, 70.996,      1
25.795,  1.000, 34.817, 12.204, 126.962, 16.783, 22.734,      1
23.946,  5.000, -50.511, -7.417, 89.661, 92.058, 50.383,      1
66.534, 10.000, 404.956, 72.909, 30.327, 26.506, 135.330,      1
-27.948, -5.000, -669.417, 235.649, -42.664, -54.595, -444.821,     -1
-74.084, -21.000, -1107.043, -45.748, 32.387, 128.953, -1042.507,     -1
-56.626, -17.000, -936.284,  0.860, 35.995, 119.044, 49.446,     -1
-34.395, -7.000, -774.791, 25.316, 150.645, 65.450, -34.146,     -1
-55.219, -13.000, -1196.769, -265.761, -337.452, 218.990, -198.459,     -1
-76.200, -23.000, -953.907,  5.572, -118.718, 218.395, -1320.168,     -1
-47.498, -16.000, -1325.703,  1.919, -118.713, 95.365, 95.561,     -1
-45.465, -15.000, -891.254,  4.539, 91.723, 213.501, -767.784,     -1
-74.030, -18.000, -949.515, -21.569, -25.306, 154.466, 10.629,     -1
-49.185, -17.000, -1176.792, -8.851, -16.202, 102.356, -583.432,     -1
-81.192, -21.000, -961.207, -0.215, -38.581, 191.816, 81.980,     -1
-44.184, -14.000, -1103.122, -52.309, 156.388, 64.620, -634.501,     -1
-65.290, -21.000, -981.190, -29.470, -16.638, 99.290, -1610.332,     -1
35.582,  6.000, -840.842, -335.878,  5.735, 93.188, -1011.355,      1
-71.733, -19.000, -1059.695, -22.884, 224.415, -187.287, -134.196,     -1
15.360,  3.000, -391.188, 15.910, -16.222, -148.958, -457.529,     -1
-55.795, -15.000, -1113.137, -29.838, 166.086, 50.009, -702.277,     -1
-8.176, -5.000, -73.192, -0.437, -49.754, 99.359, 726.231,      1
59.634,  7.000, -368.087,  0.558, 34.783, -872.743, 217.726,     -1
60.364,  3.000, 759.851, 49.286, -0.292, -57.068, 317.544,      1
19.052,  2.000, -19.505, -15.067, -45.014, -452.121, 243.027,      1
31.674,  9.000, -265.045, 31.162, 55.229, -599.113, -268.923,     -1
19.106,  2.000, -156.029,  4.752, -44.880, -587.223, -149.273,     -1
44.377, 11.000, 450.559,  2.539, -480.910, -48.544, 640.659,      1
 6.100, -3.000, -338.228, -90.593, -57.587, -286.636, -101.527,      0
24.887,  8.000, 416.429, -3.033, -198.905, -742.209, 34.684,      1
103.111, 17.000, 861.022, 164.291, -1127.984, 183.714, 183.714,      0
63.745,  6.000, -2.586, -2.124, -124.832, -819.438, -819.438,      1
20.017,  3.000, -123.654,  2.477, 38.948, -549.588, -283.652,     -1
 5.813,  1.000, -5.076, -13.767, 52.748, -549.588, -205.965,      1
81.188, 31.000, 260.024, 44.134, 82.657, -2182.461, -843.515,      1
54.640, 14.000, -22.819, 58.655,  4.965, -2152.552, -713.385,      1
-14.666,  3.000, -730.409, -2.326, -10.949, -110.987, -1055.164,     -1
27.230, 23.000, 443.336,  2.364, -133.808, 88.182, -507.977,     -1
-76.714, -25.000, -788.107, -60.072, 86.640, -56.627, -89.049,     -1
-56.722, -11.000, -338.850, 48.214, -83.173, 267.138, -185.800,     -1
-34.953, -2.000, -229.024, -24.271, 95.546, 188.724, -58.118,     -1
-29.645, -11.000, -495.089, -4.540,  2.917, 771.701, -146.255,     -1
-88.293, -24.000, -603.721,  1.532, -67.701, 35.760, -313.833,     -1
-96.370, -26.000, -589.155, -10.209, 12.566, 92.737, -50.938,      1
-23.185, -9.000, -448.014, -197.839, -32.619, -131.241, -95.072,     -1
-69.620, -26.000, -513.755, -56.164, 14.578, -918.355, -583.291,      0
-89.706, -27.000, -567.555, -64.948, 37.085, 388.875, -177.419,     -1
-42.323, -10.000, -333.755, 27.479, -921.125, 216.991, 2034.465,      1
-37.937, -7.000, -415.975, -37.055, 305.504, -6253.373, -89.802,      0
-63.041, -24.000, -701.857, -20.761, 153.365, 424.675, -2.058,     -1
-75.974, -23.000, -500.868, -60.389, 71.071, 269.332, -137.160,     -1
-74.921, -26.000, -469.869, 19.978, -113.673, 77.640, -101.219,     -1
 9.612,  0.000, -131.074, -17.693, 49.404, 100.336, 128.281,      1
45.669,  8.000, 16.414, -90.159, 29.996, -283.861, -101.370,      0
57.336, 14.000, 265.959, -7.931, 109.981, -879.732, -201.569,      0
20.782,  3.000, -246.415,  4.384, 14.087, 29.845,  1.168,      1
55.432, 20.000, 315.905,  7.563, -26.277, -851.307, -271.898,      1
16.181, -6.000, -232.082, -14.549,  6.922, -186.560, -57.628,      1
17.305,  4.000, -267.068, -12.632, 51.790, -180.284, 29.109,      1
40.093, 12.000, 599.283,  0.590, 23.122, -853.107, -457.685,     -1
 5.797,  0.000, -290.005,  6.930, 83.356, 56.470, 44.745,      1
49.712, 17.000, 146.329,  4.831, 16.917, 367.775, 126.626,      1
-32.570, -4.000, 122.591,  7.002, 91.890, 701.203, 701.203,     -1
-27.483, 11.000, -340.900, -129.519, 15.850, 131.779, 156.621,      0
63.394, 19.000, 61.756, 21.744,  7.682, -354.981, -70.878,      1
39.861, 17.000, -372.278, -4.906, 26.618, -1398.637, -495.692,      0
94.944, 40.000, 301.634,  1.870, 35.053, -1022.239, -178.013,      0
116.458, 39.000, 774.092,  0.698,  4.296, -4.951, 190.657,      1
76.168, 26.000, 451.786,  8.050, -19.498, -1242.477, -263.416,      1
46.038, 21.000, 175.598,  4.379, -49.804, -1242.477, -422.047,      1
79.404, 20.000, 118.657, -6.958, -17.046,  5.081, 87.017,      1
20.356, 15.000, -108.876,  3.544, -151.302, -306.631, -30.896,      1
-17.706,  0.000, -132.997, 32.351, 67.905, 165.079, 78.395,     -1
-25.062, -3.000, -402.175, -0.718, -11.038, 286.203, 245.648,      1
-8.018,  5.000, -63.457,  2.217, -29.399, -250.049, -270.146,     -1
 6.950,  9.000, 65.415, -27.236,  1.299, -232.039, -255.601,      1
 8.146,  9.000, -96.345, -1.351, -116.856,  5.006, -118.827,     -1
-24.184,  1.000, -49.588,  4.238, -22.017, -41.489, -204.893,     -1
 7.843,  6.000, 534.487, 17.411, 17.218, -129.913, -350.712,     -1
-2.633,  1.000, 123.786,  3.753, -38.852, -44.384, -257.783,     -1
160.978, 40.000, 1698.926, 56.918, 41.381, -708.443, 335.207,      0
47.692,  9.000, 130.900, 12.837, 16.027, -713.830, 286.302,      1
-3.525,  0.000, 12.171, 10.383,  6.628, 764.735, 1118.363,      1
49.822, 25.000, 414.572, 68.669, 170.509, -79.691, -209.564,     -1
-29.655, -6.000, -29.397, -4.656, -7.808, 232.662, -500.090,     -1
-27.575,  1.000, 112.563,  0.000, -1.174, -337.167, -1990.958,     -1
36.144,  9.000, 312.602,  0.145, 89.318, -28.971, 15.019,      1
67.631,  9.000, 117.532,  0.368, 48.603, -94.024, -14.982,      1
34.637, 11.000, 330.646, -9.067, 33.923, 98.993, 112.830,      1
29.696,  7.000, 207.228,  6.640, 81.880, 22.021, 106.558,      1
23.318,  1.000, -100.847, -6.411, 119.195, 16.832, 98.462,      1
100.233, 24.000, 94.313,  4.091, -82.344, -11.018, 57.961,      1
58.713, 24.000, 94.788, 21.502, 21.827, 150.590, 115.397,      1
 6.890, -2.000, 14.512, -6.073, 38.356, 70.246, 46.553,      1
-10.549, -7.000,  1.845, -0.281, 41.911, 46.710, 54.728,     -1
60.802, 28.000, 360.451, 18.603, -42.880, -185.209, 21.962,     -1
47.227, 19.000, 283.024, -10.116, 80.320, -38.361, 39.162,      1
45.458, 24.000, 144.689, 19.876, 49.429, -185.209, -72.243,      1
-6.724,  1.000, -196.930, -74.713, -54.002, 79.632, 88.369,      1
64.935, 15.000, 110.806, -1.466, 50.761, 89.749, 299.412,      1
 5.119,  1.000, -34.790, -10.779,  7.083, 89.587, 76.168,      1
 4.628,  0.000, -24.767, 14.570, 19.420, -39.036, 11.067,     -1
103.772, 35.000, 772.758, 12.591, 27.775, 27.446, 213.454,      1
18.205,  2.000, 39.069, -2.458, 91.451, 91.175, 443.882,      1
-7.829,  3.000, -157.561,  4.554, 26.002, 214.409, -1.584,     -1
20.602,  6.000, -34.993, -15.661, 68.653, -104.995, -63.434,     -1
-2.201, -2.000, 60.593,  0.000, -51.598, 114.108, 13.887,      0
109.628, 20.000, 783.887, 56.240, -73.612, -118.503, 812.148,      1
 2.814,  1.000, -25.731,  4.130, -129.249, -117.813, -75.460,      1
92.392, 29.000, 984.640, 30.247, -176.475, -391.337, 787.205,      1
46.844,  7.000, -190.966, 10.317,  6.537, -533.602, -364.737,     -1
21.743,  6.000, 27.706,  2.200, -27.338, 34.872, -39.989,      1
11.797,  7.000, 39.370, -110.246, -7.261, -155.825,  1.073,     -1
 9.418,  7.000, 83.660, 14.675, -48.857, -30.182, -28.559,      1
-22.241, -12.000, -102.030, -6.073, 144.894, 35.263,  6.858,      1
-26.832, -16.000, -16.374, -39.573, -5.638, 295.907, 51.953,     -1
21.437,  6.000, 325.315, -6.439, 116.159, -10.904, -9.621,      0
-17.980, -14.000,  9.960, -14.783, -325.957, -126.917, 77.412,      1
-11.706, -9.000, 245.781, 44.072, -234.494, -394.658, -180.305,      1
-49.347, -20.000, -202.760, -6.220, 66.817, 320.023, 65.226,      0
71.431, 24.000, 1602.530, -60.944, -190.322, -532.768, -288.459,      1
-35.631, -7.000, -43.676,  2.652, -1.120, -56.599, -14.074,     -1
 2.162,  5.000, 1062.998, -25.982, 360.659, -40.664, 101.226,      1
25.604,  9.000, 355.244, -10.610, 159.642, 32.347, -118.292,      0
-21.027, -14.000, -140.855, 12.381, -310.581, 350.181, 302.117,      1
-55.650, -25.000, -153.160, -74.798, -44.599, 56.186, 39.452,     -1
27.640, 13.000, 560.494, 24.835, -67.379, -101.062,  4.313,      1
-5.810, -9.000,  8.383, -32.849, 31.052, -7.811, -50.010,     -1
-28.575, -12.000, 57.128, -0.091, 69.398, -157.050, -79.766,      0
-40.066, -19.000, -47.496,  5.866, 14.949, -23.107, -79.625,      0
-34.934, -15.000, -248.745, -1.461, -4.260, 344.869, 130.812,      1
-46.567, -19.000, -164.873, -54.322, 53.128, 312.011, -23.671,      0
-31.755, -9.000, 115.278,  1.503, -157.673, -304.688, -63.295,      1
-30.718, -14.000, -13.842, 169.418, 880.898, -540.231, -160.339,     -1
10.010,  0.000, -107.457, 53.485, 41.580, -223.577, -37.923,      1
-47.230, -21.000, 239.951, -10.894, -7.140, 660.333, 131.948,      0
-29.988, -15.000, -365.223, -5.030, -32.205, -49.895, 36.091,     -1
93.837, 29.000, 682.770, 54.911, 228.427, -1931.473, -121.166,      1
 7.059,  2.000, 18.055, 15.640, 112.997, 49.795, 141.659,      1
89.942, 20.000, 507.451, -0.393, 154.390, -5001.727, -1101.675,      1
-0.694,  1.000, -48.818, -7.618, 50.911, 39.232, 57.420,      1
25.413,  5.000, 157.409,  1.126, 12.387, 505.897, 530.014,      1
13.829,  5.000, 163.594, 27.344, -26.618, -104.035, -182.458,      1
86.536, 46.000, 1137.153, -4.023, -20.896, -177.856, 1573.649,      0
33.081,  7.000, 155.336,  4.577, 67.899, -333.148, -288.907,      1
27.453, 13.000, 63.489, 57.289, -68.753, -457.957, -166.771,     -1
-13.796, -1.000, -181.055, -114.254, -116.798, 274.881, 10.772,     -1
72.377, 18.000, 469.958, 52.520, -343.395, -1336.358, 746.523,      1
24.553, 14.000, 202.276, -14.310, 176.354, -498.634, -97.320,      0
 5.147,  2.000, 148.461, -28.973, 273.154, -11.815, -175.377,     -1
43.678, 18.000, 427.345, 20.822, -8.882, 338.329, 162.393,      1
 4.261, -2.000, 111.989, -45.348, -324.855, 317.855, 316.637,      1
 5.835,  1.000, 107.834, 90.224, 494.126, 37.533,  6.662,     -1
-34.260, -11.000, -89.350, -68.356, 138.437, 242.623, 50.938,     -1
63.441, 25.000, 529.329, 29.030, -85.013, -292.025, -76.678,      0
 1.214, -2.000, -38.825,  2.466, 37.638, 165.876, 186.031,      1
49.881, 25.000, 662.523,  0.000, -46.438, 185.476, 193.161,      1
-6.334,  0.000, 159.158,  0.768, 80.896, 424.728, 67.597,     -1
-9.514,  3.000, 217.308, 73.530, 23.363, 142.709, 87.852,      1
32.251, 12.000, -5.427, -17.042, -61.301, 338.329, 99.069,      0
-28.371, -11.000, 85.978, -1.642,  5.689, 29.182, 22.763,      1
29.692,  3.000, 253.881,  6.246, -38.640, -60.536, 164.868,      1
39.850, 14.000, -191.853, -5.508, -44.129, -305.237, -617.883,     -1
-8.637, -2.000, -6.077, -2.442, -4.075, -325.367, -243.160,     -1
24.988,  7.000, 405.018, -20.009, -25.456, 3177.460, 519.692,      1
-7.390,  0.000, 22.686, -34.472, 29.575, 3331.766, 893.682,      1
30.516,  8.000, 269.402, -5.492, 529.626, 3417.404, 1090.822,      1
60.260, 20.000, 633.149,  9.092, -4.652, 3866.812, 3370.718,      1
76.857, 20.000, 698.491, 243.490, 4000.032, -876.593, -23.579,      1
14.680,  6.000, 292.624, 82.208, -191.226, 3866.812, 1230.184,      1
-1.554,  2.000, 226.873, -23.544, 32.264, 3396.948, 1202.443,      1
-35.967, -2.000, -7.301, -2.094, -0.057, 478.880, 111.246,     -1
78.780, 18.000, 281.236, 19.387, 171.219, -465.415, -132.456,      1
14.685,  2.000, 121.425, -47.289, -110.866, -730.191, 747.136,      1
12.523,  4.000, -153.803, -37.131, 219.804, -227.209, -148.902,      1
116.404, 50.000, 1113.170, -24.007, 141.892, -465.415, -98.163,      1
-27.330, -5.000, -31.739, 24.056, -40.805, 142.461, 26.970,     -1
80.588, 15.000, 426.866, 35.870, -109.765, -149.296, 555.093,      1
-36.464, -6.000,  0.162, -0.045, -2.624, 409.114, 2328.309,     -1
-3.826,  3.000, 12.904, -5.749, -51.655, 130.206, 890.452,      1
-108.168, -17.000, -216.203, -14.682, -370.310, -382.371, -430.446,      1
-102.705, -16.000, -233.545, -20.569, 214.226, -579.987, -1502.566,     -1
-70.101, -8.000, -577.798, -6.471, -31.634, -1184.207, -9052.458,      1
-20.371, -7.000, -285.209, 17.538, 185.454, 15.992, 69.712,      1
 3.398, -3.000, -197.379, -2.645, -119.688, 210.513, 90.779,      1
-38.416, -15.000, -164.809, -20.700, 110.907, 246.946, -83.614,     -1
-27.284, -7.000, -148.460, -29.165, 49.255, -30.583,  2.824,      1
-28.371, -14.000, -581.672,  0.070, 54.099, -766.932, -351.740,     -1
16.519, 12.000, 959.779, 126.967, -52.564, 236.239, 57.181,      1
-6.671, -7.000, -244.074, -0.047, -62.297, 13.551, 269.927,      1
41.997, 20.000, 457.274, 21.031, -328.085, 131.113, 63.363,      1
-48.713, -18.000, -194.840, -2.278, 16.605, 267.502, 207.741,     -1
 3.000, -5.000, -85.840,  0.718, 39.531, -610.725, -103.229,     -1
-16.522, -8.000, -251.057, 17.902, 90.517, 106.435, -48.333,     -1
18.127,  9.000, 311.263, -5.531, -80.724, -157.906, -19.115,      1
35.815, 16.000, 296.133,  0.738, 74.631, -655.376, -307.201,      1
-31.530, -15.000, -128.104, 12.332,  6.875, -79.855, -131.705,      0
-26.164, -12.000, -219.381,  1.776, -67.137, 54.792, 89.942,     -1
-38.339, -12.000, -175.244,  5.304, -15.573, 67.469, -43.720,      0
-31.507, -11.000, -294.647, -112.843,  5.391, 37.007, -87.383,     -1
-39.824, -13.000, -204.473, -57.276, 48.313, 14.069, -70.332,     -1
 4.463, -2.000, -362.502, -21.448, 230.105, 11.619, -1.028,     -1
-0.741, 11.000, 246.315,  9.070, -230.854, -766.932,  5.724,      1
26.991, 21.000, 497.187, 66.253, 143.564, -310.662, -56.331,      1
42.541, 24.000, 99.960, 21.304, -37.703, -2812.512, -1426.342,      1
44.567, 22.000, 419.714, 12.082, 88.779, 623.398, 368.324,      1
-0.776,  6.000, 233.269, -9.523, 108.593, 547.849, 298.720,      1
74.960, 36.000, 2011.957, 145.991, 619.648, -3279.392, -588.078,      1
-21.622,  3.000, 271.836, -5.829, -45.815, 413.735, 202.728,     -1
-21.622,  2.000, 199.876,  3.405, 152.768, 413.735, 105.979,     -1
