move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     1, 40.603, 26.000, 36.048, 344.998, 67.093, 61.862, 234.014, 62.339, 56.971 
     1, 106.443, 35.000, 39.913, 1798.795,  1.498, -772.679, 795.020, -508.423,  2.098 
     1, 23.838,  2.000,  7.365, 269.257, -28.292, 462.748, 480.220, -349.050, -91.322 
     0, -38.851, -11.000, -9.196, -242.595, -0.149, 551.625, 225.768, -174.657, -93.095 
    -1, -38.941, -11.000, -21.029, -79.889, -13.613, 162.242, 616.051, -721.749, -176.852 
     0, -38.761, -11.000, -16.029, -56.212, -10.218, 495.468, 51.940, 45.660, 94.871 
    -1, -19.788, -11.000, -28.196, -379.961,  4.354, -1205.691, -961.818, -215.068, -23.807 
     1, 38.117,  6.000,  2.688, 388.571, 17.187, -1072.449, -411.496, -215.068, -19.439 
     1, 41.015,  6.000,  8.079, 426.364, -44.665, 48.482, 90.523, -61.737, -44.038 
     1, 181.406, 78.000, 83.334, 2214.593, 29.358, -533.192, 294.842, -751.046, -35.785 
    -1, -37.142, -13.000, -18.279, -142.185, -7.303, 462.748, 91.603, 99.068, 56.298 
    -1, -10.567, -7.000, -5.329, -243.246, -13.371, -133.471, 17.724, -495.531, -143.294 
     0, 90.727, 23.000, 27.096, 587.745, 92.165, -407.904, 21.212, -35.802, -15.652 
     1, 27.436, 17.000, 21.399, 269.921,  8.259, -1551.080, -470.911, 137.755, 193.481 
     1, 54.633,  9.000, 10.033, -301.508, 46.306, 214.260, 284.532, -21.544, 76.905 
     1, 16.926, 12.000, 13.556,  0.345, -22.518, -1551.080, -214.611, 130.636, 217.847 
     1, 15.549,  6.000,  4.917, -33.716, -11.842, 235.249, 234.387, 150.115, 95.657 
     1, 24.420, 13.000, 18.307, -50.160,  0.340, -459.881, -43.569, 59.615, 48.490 
     1, 105.459, 26.000, 28.771, 191.988, 46.614, 86.547, 170.952, -142.896, -47.769 
    -1, 34.304,  5.000, -0.633, 181.901, 15.756, -157.731, -67.929, 34.649, -62.668 
    -1, 33.412, 14.000, 13.333,  5.916, 16.213, -724.473, -141.302, -69.595, -61.986 
     1, 27.717,  6.000,  2.625, 315.502, -6.526, -794.309, -352.512, -54.689, -28.109 
     0, 61.122, 23.000, 23.773, 438.623,  2.506, -89.902, -70.486, -939.307, -241.374 
    -1, -2.318, -5.000, -9.300, -156.945, -20.755, -39.859, -59.634, -110.485, -144.196 
    -1,  5.615,  3.000,  2.192, 229.298, -1.241, -116.283, -78.286, -43.270, -161.942 
     1, 45.779, 19.000, 18.914, 222.976, -2.881, -84.208, -50.050, -5.623, -60.229 
     1, 99.568, 42.000, 50.365, 1227.879,  0.932, -593.252, -469.254, 227.279, 70.758 
     1, 54.894, 13.000, 18.506, 268.562, 46.686, -271.420, -60.920, -1.400, -19.332 
    -1, 20.497,  2.000,  5.325, 101.184, -8.682, -575.429, -365.938, -0.022, -45.061 
     1,  2.440, -1.000,  7.696, 48.822, 15.152, -285.792, -285.307, -155.680, -115.973 
     1, 22.080,  4.000, 12.125, 184.208, 72.889, -242.917, 426.356, 199.739, 164.866 
     1, 63.836, 25.000, 31.095, 385.499, 20.187, -1564.512, -187.399, 92.285, 51.395 
     1, 52.438, 11.000, 16.346, 863.945,  2.799, -31.033, 159.490, -221.402, -145.049 
    -1, -22.958, -5.000, -4.154, 167.823,  3.820, 1011.647, 199.956, -54.431, -78.824 
     1, 13.363, 11.000, 15.638, 789.196, -6.000, 888.223, 221.740, -279.519, -160.768 
     1, 116.074, 53.000, 60.786, 1876.179, 248.197, -2865.704, -239.584, -1181.444, -158.107 
     1, -18.992, -5.000, -1.654, 99.319,  0.000, 204.762, 193.758, 64.822, -0.874 
     1, 89.566, 41.000, 48.365, 717.848, 25.147, -3541.308, -676.572, -236.519,  6.017 
     1, 75.219, 32.000, 39.713, 1516.864, 117.152, -5879.295, -1106.232, -177.790, -137.323 
    -1, 12.536,  9.000, 10.839, -96.663, -2.773, -207.842, -607.231, -38.027,  9.196 
    -1, -70.387, -12.000, -16.170, -546.414, -4.646, 91.735, 87.272, -71.545, -1.953 
    -1, 17.134, 23.000, 23.203, 771.170,  7.914,  6.900, -835.304, -233.423, -44.945 
    -1, -76.974, -11.000, -12.912, -412.813, -6.840, -375.433, -239.299, -111.996, -3.626 
     0, -106.814, -19.000, -20.662, -809.619, -52.254, 25.258, 73.655, -68.753, 179.192 
     0, -62.784, -13.000, -15.180, -974.851, -35.812, -335.639, -1435.545, 38.190, 120.674 
    -1, -77.355, -17.000, -30.437, -719.780, -0.314, 11.097, -40.006, 64.311, -4.752 
    -1, -87.885, -14.000, -16.652, -756.170, -14.281, 62.819, 29.739, 101.852, 24.225 
    -1, -51.443, -15.000, -24.287, -725.363, -197.172, -16.189,  0.327, -69.456, -112.931 
     1, -52.280, -9.000, -12.759, -613.753, -10.816, -41.225, 44.279, -202.197, -67.968 
    -1, -62.636, -11.000, -11.537, -673.591, -13.934, -1.527, -132.986, 34.807, -49.284 
     0, -69.954, -16.000, -23.673, -633.795, -70.580, 216.418, -745.658, -145.342, -285.765 
    -1, -19.810, -2.000, -4.523, 136.408, -0.030, -64.372, 621.809, 127.626, 36.568 
     1, -4.513, -8.000, -8.416, -283.226, -6.054,  1.315, 330.498, -1.806, 199.849 
     1, -3.147, -6.000, -1.273, -39.438,  5.476, 681.368, 504.239, 132.667, 94.183 
    -1, -35.756, -6.000, -5.398, -180.541, 30.618, 499.594, 343.554, 86.271, 64.140 
    -1, -18.171, -11.000, -9.818, -91.111, -3.044, 375.184, 490.565, -424.717, -31.481 
     1, -47.837, -13.000, -17.384, -246.804, -120.821, 399.142, 115.881, 253.255, 50.049 
     1, 33.096, 20.000, 24.823, 317.928, 13.505, 102.112, 309.230, 56.091, 73.585 
     1, 157.749, 73.000, 78.590, 2109.422, 75.692, -1829.634, 850.097, -72.634, 119.623 
     1, -20.566, -12.000, -18.873, -185.328, -10.041, 167.518, 334.840, 43.565, -26.913 
     1, -51.210, -16.000, -37.273, -123.697,  5.793, -456.922, -40.990, -192.629, -143.522 
    -1, -29.199, -11.000, -16.000, 14.975, -1.243, 503.137, 707.172, -22.081, 79.320 
    -1, -42.306, -10.000, -7.606, -88.304, -0.806, 75.309, 145.341, 48.076, -65.483 
     1, 128.699, 50.000, 53.936, 2181.591, 23.932, -2165.506, 268.984, -490.963, -3.898 
     0, -66.584, -15.000, -11.416, -137.566,  3.172, 571.661, 395.094, 104.864,  4.902 
     1, 88.336, 18.000, 24.983, 495.780, 16.728, -342.102, 200.507, -265.515, 62.603 
     1, 45.870,  8.000,  9.143, 411.125, -5.683, -334.550, -83.197, -265.515, -153.763 
     1, 45.130, 17.000, 21.226, 607.046, 144.922, 175.708, 91.309, -314.503, -73.048 
     1, 48.278, 18.000, 23.863, 611.958, 136.367, 210.384, 257.389, 308.282, 57.846 
     1, 63.432, 18.000, 22.823, 492.036, -10.473, -674.982, 230.621, 158.867, 222.086 
     1, 102.979, 18.000, 16.897, 1029.084, 30.984, 275.198, 274.173, 60.814, 76.297 
    -1, 10.621,  2.000, -0.365, 46.761,  1.818, 114.918, -26.886, -176.634, -80.203 
     1, 35.970,  7.000,  9.357, 242.310, 130.441, 172.787, 296.956, -51.591, 497.526 
     1, 86.095, 25.000, 27.795, 324.022, 47.446, -51.429, -320.604, -15.045, 765.240 
     1, 103.973, 39.000, 43.118, 854.266, 19.130, 195.313, 119.419, -111.843, 54.918 
     1, -17.964, -5.000, -5.353,  8.318, -4.556, 2269.914, 388.198, -1373.572, -288.131 
     1, -47.496, -13.000, -20.544, -30.827,  3.645, -6.629, 13.662, 19.751, -9.783 
     1, -46.712, -8.000, -11.483, 46.711, 15.739, 684.024, 89.013, -83.939, -41.854 
    -1, -27.916, -7.000, -11.961, -228.078,  2.051, -624.534, -220.777, -199.876, -76.820 
     1, -17.144, -4.000, -2.792, 135.044, -2.116, 454.585, 295.314, 475.781, 94.896 
     1, 19.024,  9.000, 10.881, -117.416, 40.474, 428.772, 331.684, 293.963, 46.428 
     1, 69.847, 32.000, 32.902, 1767.440, 17.720, -2344.187, -238.447, 65.811,  8.129 
     1, 36.767, 13.000, 19.633, 470.631, -39.126, -680.152, 769.786, 215.515,  7.467 
     1, 102.477, 27.000, 31.910, 511.357, -48.381, -132.127, 349.811, 300.457, 397.538 
     1, 76.274, 36.000, 41.383, 1106.095,  3.718, -204.200, -11.296, -23.017, -3.327 
     0, 68.366, 31.000, 32.898, 727.401, 39.180, 154.623, 18.698, 30.760, -1.823 
    -1, 33.106,  8.000,  7.552, 128.586, 29.008, -295.199, -160.390, 1609.293, 332.674 
     1,  0.164,  0.000,  4.071, 310.764, 28.845, 150.548, 237.791, -1768.705, -17.720 
     0, -23.107, -6.000, -4.232, -139.545, -1.110, 125.566, 176.881, 1715.497, 926.432 
     1, -20.607, -8.000, -8.190, -117.334, 20.916, -21.091, 335.928, -78.289, -13.645 
     1, -4.806, -2.000, -3.440, -125.535, -43.561, 75.153, 91.397, 535.688, 145.158 
     0, -29.531, -8.000, -15.190, -39.146, -1.164, -50.548, -47.623, 598.602, 184.633 
    -1, 102.722, 24.000, 29.090, 1015.770, -8.978, -1488.315, -161.834, 516.204, 87.230 
     0, 29.565,  1.000,  2.476, 61.221,  1.532, -311.220, 305.643, -19.017, 19.582 
     0, -32.750, -8.000, -9.524, -15.144, -15.319, 182.248, -0.463, 1715.787, 703.781 
    -1, -39.085, -8.000, -14.458, 30.991, 25.401, -226.928, -1196.861, 111.930, 77.010 
    -1, -97.839, -19.000, -28.558, 130.228, -30.185, -39.709, -336.623, 436.233, 192.150 
     0, -28.518, -6.000, -13.292, 191.690,  1.762, -154.722, -1008.711, -2063.931, -1470.610 
    -1, -72.659, -15.000, -20.736, 32.568, -23.875, 100.095, -613.962, 1012.572, 379.788 
    -1, -85.635, -18.000, -29.792, 37.164, 12.224, 192.066, -284.130, 356.675, 178.494 
    -1, -96.695, -21.000, -35.958, 67.550,  1.845, 166.418, -175.923, -33.803, 40.361 
    -1, -95.483, -19.000, -19.358, 75.953,  0.000, 46.254, -604.573, 1293.054, 542.712 
     0, -27.224, -4.000, -7.408, 151.978, 17.542, -392.704, -555.497, 265.519, 121.658 
    -1, -96.695, -18.000, -23.292, 53.341, -34.707, 135.313, -105.100, 414.507, 171.866 
    -1, -20.707, -5.000, -10.695, 252.049, -44.275, -213.896, -1273.303, -2203.789, -645.884 
    -1, -94.117, -17.000, -19.101, 43.785, -109.573, 153.132, -55.765, 407.565, 230.024 
    -1, -59.020, -13.000, -14.152, -324.969, -0.290, 121.313, -310.712, -128.935, -126.504 
    -1, -56.588, -12.000, -20.418, -470.567, 10.779, 568.732, -319.332, 57.543, -54.111 
     1, 22.023, 13.000, 18.640, 224.664, 12.080, 118.998, 250.629, 259.191, 67.687 
     1, 22.243,  8.000,  9.866, 14.563,  2.472, 416.013, 282.715, 259.191, 161.057 
    -1, -10.087, -1.000, -4.418, -1.078, 29.088, 417.636, 63.279, 93.211, 54.478 
    -1, -14.656, -5.000, -0.652, -38.949, -18.671, 628.377, 537.987, -46.879, 16.653 
     1, 19.033, -1.000,  4.382, -23.065, 50.360, 435.173, 374.345,  4.346, 45.093 
    -1, -16.213, -3.000, -6.693, -166.241, -73.450, 441.079, 242.585, -32.078, 13.220 
     1, 60.283, 12.000, 19.704, 504.073, 18.162, 473.620, 2523.391, -172.994, 180.357 
     1, 184.897, 74.000, 80.676, 3974.215,  2.098, -243.810, 1896.058, 123.537, 433.847 
     1, 11.528,  7.000,  9.515, 232.869, 34.699, 433.550, 328.960, -46.879, 29.912 
     1, 31.685, 12.000, 21.391, 871.334, 11.288, -61.471, 15.006, -123.241, -125.061 
     1,  8.608,  6.000, 15.670, 417.893, -6.718, 15.870, 21.652, 29.778, -38.566 
     1, 45.049,  5.000,  8.036, 448.700, -0.421, -47.401, -19.013, 399.544, 61.320 
     1, 133.034, 59.000, 73.225, 1964.309,  2.685, -33.851, -2.107, -253.587, -129.927 
     1, 75.630, 22.000, 32.975, 1052.066, 349.233, -33.851, 58.408, 32.012, 75.257 
     1, 59.987, 30.000, 42.394, 813.219, 121.591, -95.820, 10.865, -253.587, 13.344 
    -1, -33.157, -19.000, -23.683, -410.335, 14.856, 425.650, -96.251, -70.711, -3.533 
    -1, -46.628, -25.000, -26.946, -598.312, -42.837, 344.639, -180.976, 976.665, 153.209 
     1, 16.940, -4.000, -5.554, -148.882, -50.140, 790.004, 752.817, 939.430, 301.277 
     0, -29.041, -16.000, -19.062, -489.958, -1.113, 794.855, 293.591,  5.529,  5.469 
     1, 10.364, -2.000, -3.275, -237.362, -25.911, 100.790, -41.104, -246.852, -129.165 
    -1, -42.011, -20.000, -20.875, -529.269, -95.334, 740.601, 126.795, -70.711, -53.259 
    -1, -6.865, -10.000, -11.330, -236.678, 31.798, 529.184, 66.996,  4.625, 38.581 
     1,  4.220,  3.000,  2.311, -204.808, -32.035, -169.736, 57.039, -3.717, -42.203 
     0, 13.799, -10.000, -12.784, -81.487,  9.343, 749.560, 53.837, 828.929, 165.952 
    -1, -51.612, -24.000, -28.125, -441.690, 47.476, 593.042, -278.115, -128.802, -65.460 
     1, -55.747, -25.000, -30.661, -509.564, -0.749, 74.563, -94.281, -60.059, -47.914 
     1, 85.399, 38.000, 50.327, 843.739, 41.613, -618.267, -206.216, -426.532, -25.425 
     1, 46.595, 18.000, 25.651, 455.814, -4.640, 191.149, -69.019, -10.532, -143.518 
     1, 46.065, 10.000, 15.395, 372.984,  8.180, -154.391, 39.271, -335.900, 37.415 
     1, 114.015, 31.000, 41.914, 847.300, 95.942, -829.823, -324.546, -500.561, -93.981 
     1, 101.540, 30.000, 42.193, 677.665, 89.353, 220.965, 76.122, 71.731, 62.478 
    -1, 27.400, 12.000,  9.008, -45.028,  0.000, 461.403, -80.261, 906.207, 481.582 
    -1, -8.691, -2.000, -3.127, 125.189, 16.308, 20.351,  4.512, 227.441, 26.874 
    -1, 112.167, 41.000, 48.684, 1704.957, 31.795, -328.843, -10.648, 255.644, 105.612 
     1, 58.025, 18.000, 27.444, 258.035,  0.696, -159.017, 198.342, 270.091, 192.145 
     1, 83.383, 30.000, 40.214, 662.059,  0.577, -5.267, 143.200, -112.879, -51.652 
     1,  2.095,  4.000,  8.214, -38.219, -6.832, -175.388, -29.402, -112.879, -55.416 
     0, 35.882,  8.000, 19.209, 158.948,  9.401, -121.979, 48.889, 425.036, 265.834 
     1, 60.063, 20.000, 21.946, 340.280,  0.000, 276.579, 202.952, 44.577, 44.615 
     1, 56.922, 14.000, 14.716, 407.675, 35.612, 661.320, 504.564, -16.264,  2.113 
    -1, -5.246,  1.000, -3.133, -54.027,  0.000, -196.563, -417.821, -21.947, -32.276 
    -1, 71.682, 21.000, 18.985, 183.254,  3.051, -12.622, 304.906,  9.888, 103.593 
     0, 19.573,  5.000,  5.200, -208.356, -1.283, 115.182, 273.343,  8.769, 119.018 
     1, 50.141,  4.000,  2.711, 13.345,  7.048, 287.978, 476.901, 40.370, 252.105 
     1, 20.754,  6.000,  4.782, -107.729,  3.522, -54.708, 50.423, -17.204, 42.175 
     1,  1.056, -6.000, -4.600, -102.654, -3.922, -6.606, 110.976, -88.058, -32.801 
    -1,  1.596,  2.000,  4.101, -154.502, 29.732, 52.047, 20.994, -22.851, -118.784 
    -1, -19.054, -11.000, -10.233, -253.190, 11.633, 54.865, 192.535, -12.034, -24.312 
    -1,  2.691, -7.000, -5.833, -90.480, -0.425, -213.857, 16.322, -99.153, -40.874 
     0, 27.077,  0.000, -3.714, -155.956, 29.131, -126.328, -52.225, -698.582, -110.769 
     0, -24.182, -12.000, -14.000, -171.303, -98.273, -66.186, -75.618, -695.347, -158.723 
     0, 18.328,  1.000,  5.212, 154.242, -9.571, -213.857, -78.673,  2.530, -6.452 
    -1, 33.537,  2.000, -1.812, -109.821,  0.460, -10.653, 76.348,  0.332, -50.213 
    -1, -19.144, -9.000, -7.583, -269.608, 14.164, -1.882, -46.243, -144.170, -71.351 
     1, -38.751, -14.000, -15.762, -255.585, -8.345, 111.465, 110.760, -112.621, -61.125 
     1, 12.268,  0.000,  1.429, -39.936,  3.292, 166.261, 222.648, -52.349, -49.021 
     1,  2.058, -3.000, -4.222, -76.817, -6.199, -35.828, -33.890, -168.461, -75.353 
     0, -0.979, -7.000, -5.333, -270.390, -19.410, 31.297, -0.375, -113.214, -82.705 
     1, -23.405, -12.000, -15.556, -188.052,  6.561, 58.937, 215.248, -2.719,  8.288 
     1, 14.399,  1.000,  1.803, 12.553,  8.242, -4.753, 865.121, -2.719,  2.899 
     1, -8.748, -9.000, -9.500, -183.589,  0.000, -31.375, -66.233, -214.056, -237.565 
    -1, 18.785,  4.000,  5.027, -62.485, -16.471, -201.105, 973.332, -26.467, 17.173 
    -1, -23.984, -7.000, -5.119, -280.637, -76.458, -34.735,  9.109, -98.560, -41.043 
    -1, -19.252, -12.000, -12.222, -162.160, 15.659,  6.213, -22.492, 15.495, -34.313 
    -1,  0.540,  8.000,  8.701, -51.849, -3.632, -44.898, 17.673,  3.819, 43.363 
     1, 20.713, 15.000, 12.667, 188.615, -0.417, -66.632, -136.340, 14.224, 12.065 
     1, 26.021,  6.000,  0.886, -53.303, -2.063, 72.137, -95.825, -38.124, 57.107 
     0, -32.627, -7.000, -12.358, -162.414,  7.963, 61.635, -146.518, -14.223, -18.855 
    -1, -39.807, -8.000, -11.162, -152.932,  0.831, 104.423, 42.653, 57.262, 29.490 
     1, 17.729, 10.000,  9.627, 40.168, -3.914, -346.652, -362.108, 61.591, 25.179 
    -1, 42.029,  6.000, 12.333, -74.873,  1.291, -5977.561, -5977.561, -807.842, -807.842 
    -1, 89.138, 27.000, 32.100, 757.328, 100.072, -1944.232, -1638.410, -552.568, -28.161 
     1, 57.887, 16.000, 21.892, 506.196,  2.789,  1.964, 64.639,  9.521, 71.707 
     1, 62.876, 24.000, 25.647, 245.618, 81.601, -1547.229, -77.709, 34.170, 25.877 
     1, 188.661, 51.000, 58.109, 2213.738, -17.227, -1740.341, -49.828, -484.991, -167.363 
    -1, -11.749, -3.000,  1.818, -213.247,  4.266, 157.287, 129.660, 38.965, 199.654 
     1, 20.695,  2.000, -3.259, -280.917, -1.873, -1740.341, -459.463, -290.161, -165.110 
     1,  3.210, -4.000, -9.896, -258.477, -77.621, 336.646, 333.119, -331.339, -159.790 
     1, 50.664,  8.000, 10.871, 56.094, -9.193,  1.964, 253.397, -331.339, 40.314 
     1, 72.824, 28.000, 32.998, 641.390, 20.653, -1509.040, -476.023, 137.022,  8.122 
     1, 35.699,  7.000, 17.333, 229.637, -0.424, -163.440, -86.079, 454.386, 59.955 
     0, 84.838, 17.000, 21.046, 962.623, -0.955, -275.622, -109.718, 947.844, 399.858 
     1, 49.517, 15.000, 22.764, 940.759, 56.144, -307.347, -62.147, 285.402, 68.944 
     1, 33.138,  2.000,  2.205, 467.666, 30.399, -268.756, -52.616, 1216.646, 377.574 
    -1, 15.969,  4.000,  8.865, 657.671,  0.469, -239.439, -64.652, -228.831, 116.775 
     1, -32.078, -7.000,  2.143, 186.212,  1.891, -5.978, 109.063, 178.972, 128.672 
    -1, -17.001, -2.000,  3.893, -11.455,  0.000,  1.044, -27.051, -253.910, -121.610 
     0, 57.555,  9.000, 14.795, 487.712,  0.456, -1.795, 80.749, 11.941, 340.732 
     1, 155.144, 58.000, 66.351, 2478.070, -9.309, 131.046, 256.516, 185.584, -77.058 
     1,  7.223,  3.000, 10.202, 107.537,  0.551, 82.801, 127.795, -143.485,  2.352 
     0, -64.032, -10.000, -12.286, -294.604, -9.427, 89.591, -178.791, 497.617, 117.387 
     0, -33.519, -1.000, -3.022, -138.752,  3.565, 190.683, 102.448, -1020.976, -399.659 
     0, -81.210, -14.000, -18.200, -413.634,  5.287, 148.809, 36.467, 688.565, 149.912 
    -1, -20.782, -4.000, -4.350, -227.993, 58.358, 49.313, -289.065, 79.826, -317.440 
    -1, -39.075,  0.000, -0.708, -74.749, -23.472, 238.652, 28.979, -9.500, -278.215 
    -1, -71.430, -16.000, -18.000, -764.626, -272.290, 74.495, 42.260, 696.146, -115.572 
    -1, 20.173,  7.000,  3.965, 240.463,  6.986, -2.361, 10.234, -177.883, -41.181 
     1,  1.095, -9.000, -9.935, 64.022,  0.738, -267.135, -116.866, -4.916, 54.031 
     0, 25.480, -2.000, -7.816, -1.454, -8.510, 35.656, 70.386, -126.637,  3.748 
     0, 16.732, -1.000,  1.111, 308.744, 38.008, -265.904, -138.342, -28.795, 42.676 
    -1, -20.740, -11.000, -11.685, -115.106, -12.629, -199.869, -107.631, -111.490, 17.724 
     1, -40.348, -16.000, -19.863, -101.083, -0.793, 108.740, 55.380, -89.770, -37.988 
    -1, -25.457, -11.000, -10.351, 62.384,  6.182, -18.417, -78.775,  8.807,  5.432 
     0, -28.019, -11.000, -10.935, -125.758, -13.843, 39.663, -9.829, -275.824, -28.028 
     1, 10.672, -2.000, -2.673, 114.567,  1.628, 86.314, 68.446, -308.439, -126.826 
     0,  0.462, -5.000, -8.324, 77.685, -0.240, -53.930,  4.630, -111.490, 12.836 
     1, -32.809, -15.000, -22.185, -86.138,  2.948, 116.318, 83.147, 69.121, -18.884 
     0, -10.344, -11.000, -13.601, -29.087,  0.045, -29.746, -43.417, -126.637, -55.967 
    -1, -21.382, -10.000, -11.358, -100.124, -36.478, -6.340, -19.149,  2.807, 34.651 
    -1, -25.580, -9.000, -9.220, -126.135, -2.617, -52.047, -75.815, -83.761, 44.239 
    -1, -7.057, -7.000, -10.122, -7.595, -0.464, -30.985, -36.316, -200.371, -91.267 
    -1, 10.436, -6.000, -6.729, -114.317, 11.144,  1.687, -21.131, 17.360, 45.456 
     0, -21.326, -11.000, -14.935, -130.227, -27.672, 73.230, 23.878,  7.726, 38.758 
     1, -2.561, -5.000, -15.128, 238.028,  6.482, 621.963, -125.260, -692.274, -181.422 
    -1, -39.415, -7.000, -12.762, -36.915,  5.540, 803.897, 207.027, -2083.751, -531.781 
    -1, -67.776, -14.000, -15.190, -43.425, -20.291, 219.626, -1132.185, 39.327, -11.946 
    -1, -76.486, -17.000, -22.940, -97.125,  0.260, 1034.144, 1633.225, 18.341, 222.128 
    -1, -46.970, -9.000, -13.524, -438.921, -4.869, 832.055, 324.528, -86.570, -37.521 
     1, -97.523, -20.000, -24.851, -428.023, -3.336, 56.368, -38.272, -7.568, 97.946 
     0, 12.639, 21.000, 21.723, 1182.623,  1.759, -315.921, 27.507, 23.089, -16.322 
    -1, -90.541, -24.000, -37.317, -554.391, -0.243, -361.079, -430.165, -354.979, -173.348 
     0, -38.155, -5.000, -6.226, -137.246, -26.766, -778.089, -215.259, -354.979, -45.531 
     0,  7.407,  4.000,  2.998, 16.415, 21.676, -315.921, -204.531, -199.833, -122.915 
     1, -105.142, -20.000, -12.295, -564.641, -3.041, 124.398, 1951.058, 278.006, 281.941 
     1, -74.699, -21.000, -28.517, -616.563, -165.464, 387.288, 1064.540, -57.598,  5.399 
     0, -94.180, -19.000, -23.717, -602.084, 15.997, 966.068, 129.169, -879.591, -215.866 
     0, 37.623, 32.000, 34.598, 829.006, -87.692, -185.703, 57.541, -700.742, -75.962 
    -1, -106.110, -23.000, -21.184, -313.018, -12.331, 118.933, 35.273, 275.893, 66.859 
     0,  1.808, -3.000, -2.671, 145.559, -30.490, -52.919, 17.149, 290.603, 282.811 
     1, -110.378, -24.000, -18.317, -89.933, -2.706, 1664.047, 2495.412, 377.012, 323.428 
     0, -67.194, -12.000, -13.694, -426.477,  0.310, 955.615, 541.331, -167.953, -99.531 
     1, 33.322,  7.000,  8.844, 299.979, 113.851, 149.788, 1451.151, -367.801, -24.841 
     1, -69.135, -13.000, -15.580, -177.872, -0.492, 627.913, 171.203, -367.290, -180.546 
