A_an4, fMs_an4, avg_FabsavgH_an4, C_an4, CnnC_an4, A_diff, fMs_diff, avg_FabsavgH_diff, C_diff, CnnC_diff
612.709, 26.928,  0.044, 15.000,  6.571,  1.425, 19.169, 13.449, -11.000, -9.071
596.003, 84.109,  0.141,  7.000, -0.300, -29.298, -45.862,  1.565,  0.000,  1.467
2633.900, 232.853,  0.088,  5.000, -4.167, -1279.826, -70.038,  0.055,  1.000,  4.667
60.296,  4.090,  0.068,  7.000, -3.833, 322.749,  9.515,  0.029, -3.000,  0.708
208.636, 12.846,  0.062,  8.000, -0.429, 66.377, -5.464, -0.082, -5.000, -5.071
 4.522,  0.000,  0.000,  7.000, -0.700, 21.733,  6.031,  0.278, -4.000, -2.967
160.397, 69.589,  0.434,  7.000, -0.667, 18.344, -24.321, -1.326,  1.000,  3.000
24.267,  8.483,  0.350,  1.000, -6.000, 26.030, 13.204,  0.507,  3.000,  2.875
82.477, 57.866,  0.702,  6.000, -1.700, 45.920, -36.237, -0.789,  0.000,  2.000
111.327, 24.086,  0.216,  6.000, -0.583, -22.200, -16.879,  0.760, -1.000,  0.083
35.513,  3.973,  0.112,  4.000, -0.875, -14.388,  0.011, -0.001,  1.000, -0.458
84.476, 30.922,  0.366,  5.000, -1.500, 67.094, 58.163,  0.867, -1.000, -0.125
205.711, 18.465,  0.090,  6.000,  0.000, 29.950, -0.943, -0.031, -4.000, -5.667
 9.564,  0.842,  0.088,  8.000,  2.688, -0.569,  0.401, -0.705, -7.000, -5.188
76.540, 23.346,  0.305,  6.000, -2.333, 116.961,  4.605,  0.039, -2.000, -0.167
365.158, 44.096,  0.121, 10.000,  2.700, 89.838,  3.881,  0.043, -6.000, -5.033
112.457, 11.845,  0.105,  2.000, -4.500, 101.848, 12.299,  0.121,  1.000,  0.000
35.482,  4.831,  0.136,  4.000, -2.500, 36.823, 10.597,  0.288,  1.000,  0.000
225.200, 40.146,  0.178,  5.000, -1.300, -56.226,  3.790, -0.067, -1.000,  0.425
149.056,  7.931,  0.053,  6.000, -2.083, -132.288, -6.181,  0.047, -3.000, -1.750
732.460, 20.472,  0.028, 10.000,  3.000, -316.920,  1.796, -0.006, -4.000, -3.500
661.726, 51.148,  0.077,  7.000,  1.400, -300.644, 28.581, -0.095, -1.000, -0.733
690.562, 22.695,  0.033, 12.000,  6.200, -171.259, 18.720, -0.109, -7.000, -7.100
106.373,  5.222,  0.049,  3.000, -2.333, -34.763,  9.995, -0.288,  2.000,  0.333
212.108,  8.586,  0.040,  3.000, -4.500, -65.616,  5.698, -0.087,  1.000,  4.250
349.805, 15.460,  0.044,  3.000, -4.333, -72.660, 52.289, -0.720,  1.000,  1.708
106.607,  5.174,  0.049,  7.000,  1.214, -8.192,  0.197, -0.024, -3.000, -1.464
240.821,  7.262,  0.030,  6.000,  1.083, -61.072,  0.958, -0.016, -5.000, -6.333
154.791, 23.673,  0.153,  5.000, -0.500, 13.709, -19.079, -1.392, -4.000, -4.250
234.101, 20.732,  0.089,  5.000, -0.500, 274.265, -4.811, -0.018,  4.000,  1.500
2126.085, 42.177,  0.020,  2.000, -7.000, -158.366, 225.484, -1.424,  9.000, 11.050
282.433,  9.490,  0.034,  0.000, -4.000, -54.846,  1.566, -0.029,  5.000,  0.500
77.575,  5.335,  0.069,  1.000, -5.750, -12.447,  1.245, -0.100,  2.000,  1.583
204.080, 17.357,  0.085,  4.000, -2.000, -6.882, -9.191,  1.336,  1.000,  0.833
63.428, 29.736,  0.469,  6.000, -0.333, 122.255, 60.720,  0.497, -3.000, -1.333
342.491,  5.431,  0.016,  4.000, -3.250, -77.702, -0.783,  0.010, -3.000,  1.000
427.403, 154.254,  0.361,  5.000, -1.600, -139.207, -145.616,  1.046, -3.000,  0.600
68.807, 27.184,  0.395,  5.000, -0.700, -51.178, -17.465,  0.341, -3.000,  0.450
4351.069, 185.561,  0.043,  4.000, -4.000, -97.923, -49.845,  0.509,  4.000,  6.000
2350.007, 72.777,  0.031,  6.000, -0.500, 21.987, 10.076,  0.458,  1.000,  0.714
756.280, 31.579,  0.042,  4.000, -0.375, -19.622, -3.672,  0.187,  1.000, -4.292
797.783, 27.420,  0.034,  4.000, -5.125, -50.156, -0.205,  0.004,  0.000,  2.750
3312.036, 73.287,  0.022,  5.000, -0.200, 94.975, -16.206, -0.171,  3.000,  1.638
4209.121, 130.858,  0.031,  3.000, -4.167, -922.747, 28.880, -0.031,  3.000,  1.042
24.148, 11.819,  0.489,  5.000, -0.800, 33.959, 46.189,  1.360, -2.000, -3.867
475.242, 42.703,  0.090,  5.000, -1.600, -26.009, -6.062,  0.233,  2.000,  1.517
381.567, 11.670,  0.031,  6.000,  0.750, -24.804,  3.327, -0.134,  1.000, -2.050
890.920, 14.139,  0.016,  5.000, -1.600, 20.419,  4.753,  0.233,  1.000,  0.850
417.796, 43.353,  0.104,  8.000,  1.600, 34.519, 17.050,  0.494, -4.000, -4.350
965.972, 64.900,  0.067,  5.000, -1.200, -4.595, -1.350,  0.294, -2.000, -3.133
770.104, 39.108,  0.051,  3.000, -3.667, 130.249,  2.890,  0.022,  2.000,  1.667
479.064, 29.014,  0.061,  5.000, -7.000, -11.009, 24.638, -2.238,  0.000,  5.200
1075.979, 42.816,  0.040,  8.000, -0.750, 226.207, 60.140,  0.266,  1.000,  3.750
240.323, 16.540,  0.069,  6.000, -2.000, 52.665, -7.267, -0.138, -2.000,  0.125
235.429,  7.291,  0.031,  7.000, -3.250, 20.423, -1.054, -0.052, -2.000,  0.417
884.148, 31.406,  0.036,  6.000, -0.200, 163.975, 61.921,  0.378,  5.000,  5.422
502.031, 55.636,  0.111,  5.000, -0.500, -111.138, -32.259,  0.290,  2.000,  1.286
442.121, 14.852,  0.034,  5.000, -0.750, -33.433,  2.898, -0.087, -1.000, -1.625
351.096, 12.259,  0.035,  4.000, -2.875, -44.342,  3.589, -0.081,  1.000,  1.875
2474.323, 119.668,  0.048,  5.000, -2.833, 208.514, -39.064, -0.187,  5.000,  7.033
573.182, 67.816,  0.118,  6.000,  0.400, -121.270, -17.945,  0.148, -2.000, -3.650
147.994, 22.883,  0.155,  5.000, -1.100, 25.215, 56.507,  2.241, -1.000, -1.525
184.644, 16.969,  0.092,  6.000,  0.583, 111.076, 25.452,  0.229,  1.000, -0.483
178.415, 17.295,  0.097,  7.000,  1.643, 35.827, 12.537,  0.350, -3.000, -5.143
593.149, 65.315,  0.110,  5.000, -0.100, -458.895, -37.539,  0.082, -1.000, -1.150
811.907, 44.093,  0.054,  8.000,  3.188, -687.180, -29.782,  0.043, -5.000, -6.521
1031.289, 94.772,  0.092,  3.000, -4.833, -996.080, -60.715,  0.061,  0.000,  2.667
337.280, 16.800,  0.050,  3.000, -4.833, -188.322, -3.710,  0.020,  1.000,  3.083
955.907, 115.596,  0.121,  4.000, -2.250, -749.036, -61.280,  0.082,  0.000, -0.125
188.439, 26.616,  0.141,  1.000, -4.667, -35.258, 42.719, -1.212,  2.000,  1.000
840.758, 91.722,  0.109,  1.000, -6.500, -15.889, -6.790,  0.427,  8.000,  9.667
901.202, 25.507,  0.028,  7.000, -2.300, -197.823, -4.331,  0.022, -1.000,  1.717
472.791, 29.393,  0.062,  4.000, -1.250, -169.270, -11.100,  0.066,  1.000, -0.650
94.123, 59.361,  0.631,  4.000, -4.500, -80.081, -59.361,  0.741,  3.000, -1.167
304.084, 62.877,  0.207,  5.000, -1.375, -39.212,  1.629, -0.042,  0.000,  0.375
650.913, 133.961,  0.206,  4.000, -1.875, 75.534, -88.219, -1.168,  1.000,  0.000
636.633, 19.985,  0.031,  9.000,  4.875, -223.868, -11.603,  0.052, -4.000, -8.375
1200.744, 53.354,  0.044,  6.000, -1.375, -226.615, -13.752,  0.061,  2.000,  0.775
 6.540,  0.000,  0.000,  5.000, -1.750, 41.822, 32.120,  0.768, -2.000, -2.583
2153.376, 58.727,  0.027,  5.000, -1.500, -316.142, -31.153,  0.099,  3.000,  2.938
171.597,  9.325,  0.054,  9.000,  1.333, 10.437,  3.155,  0.302, -6.000, -7.167
1713.152, 56.299,  0.033,  3.000, -7.750, -96.603, -5.985,  0.062,  6.000, 10.464
3642.875, 140.951,  0.039,  3.000, -3.500, -181.198, 44.157, -0.244, 12.000, 11.875
299.049, 24.494,  0.082,  2.000, -1.833, -233.306, -16.166,  0.069,  1.000, -3.000
209.538, 51.444,  0.246,  3.000, -3.667, -140.043, -47.191,  0.337,  0.000, -1.333
1102.403, 15.341,  0.014,  5.000, -1.750, 302.795, 11.250,  0.037,  3.000,  2.750
1296.253, 118.218,  0.091, 10.000,  0.812, 41.597, -41.782, -1.004, -2.000, -0.146
2523.452, 162.955,  0.065, 17.000, 10.042, -54.520, -22.363,  0.410, -8.000, -7.208
 3.622,  0.000,  0.000,  5.000, -4.800, 371.369, 17.335,  0.047,  0.000,  1.000
5282.836, 273.150,  0.052,  4.000, -8.333, 488.129, -95.967, -0.197,  3.000,  7.976
80.498, 14.953,  0.186,  1.000, -5.750,  0.259, 25.044, 96.675,  2.000,  1.583
728.434, 23.156,  0.032,  2.000, -7.833, -134.726, 26.149, -0.194,  1.000,  3.000
2204.592, 76.102,  0.035,  5.000, -3.125,  5.761,  4.402,  0.764,  2.000,  4.625
476.525, 42.989,  0.090,  3.000, -4.333, 235.709, 48.137,  0.204,  3.000,  3.167
1522.037, 62.991,  0.041,  7.000, -0.583, -205.060, 10.766, -0.053,  0.000,  0.383
6797.586, 325.016,  0.048,  9.000,  1.286, -159.308, 27.109, -0.170,  1.000,  2.764
695.137, 20.101,  0.029,  9.000,  2.357, 436.530,  8.820,  0.020, -1.000, -0.795
968.398, 43.092,  0.044,  7.000, -1.125, 20.284, 50.023,  2.466,  3.000,  5.250
721.535, 49.321,  0.068,  6.000, -1.667, -136.002, -26.651,  0.196, -3.000, -1.167
43.192,  9.246,  0.214, 14.000,  4.938, -21.274,  0.619, -0.029, -11.000, -9.438
188.954, 13.887,  0.073,  5.000, -0.600, -40.464,  8.616, -0.213, -2.000, -3.567
1506.983, 31.033,  0.021,  6.000,  0.417, -15.502, 23.410, -1.510,  4.000,  4.083
17.191,  0.000,  0.000,  6.000, -0.083, 25.044, 358.046, 14.296, -3.000, -5.250
189.171, 15.793,  0.083,  2.000, -5.167, -30.597,  9.855, -0.322,  2.000,  1.667
49.177,  2.047,  0.042,  1.000, -2.750, -30.409,  1.361, -0.045,  2.000, -1.417
953.516, 29.350,  0.031,  9.000,  1.583, 16.759, -4.362, -0.260,  0.000, -0.833
516.866, 17.194,  0.033, 13.000,  6.200, 204.475,  8.848,  0.043, -7.000, -8.617
584.837, 34.403,  0.059,  4.000, -5.000, -216.130, 98.288, -0.455,  2.000,  2.500
1355.314, 63.587,  0.047,  2.000, -1.167, -126.106, -4.157,  0.033,  1.000, -4.667
74.299, 26.717,  0.360,  7.000, -1.000, -53.928, 35.209, -0.653, -3.000, -2.375
3971.937, 78.054,  0.020,  3.000, -2.000, -182.650,  6.616, -0.036,  4.000,  2.500
507.671, 114.488,  0.226,  6.000, -1.500, -95.036, -68.749,  0.723, -2.000, -0.750
1015.045, 19.391,  0.019,  6.000, -0.250, -278.074, 26.987, -0.097, -1.000, -5.000
3065.544, 76.268,  0.025,  6.000, -1.000, -31.439, -9.420,  0.300,  0.000,  0.500
9746.266, 296.957,  0.030,  4.000, -4.250, 289.051, -40.115, -0.139,  6.000,  7.694
1631.826, 130.873,  0.080,  5.000, -1.000, 1358.328, 71.700,  0.053,  3.000,  2.812
1779.308, 96.306,  0.054,  7.000,  0.786, 164.144, 57.305,  0.349, -1.000, -1.036
541.076, 12.669,  0.023,  6.000, -1.000, 15.958, -3.780, -0.237, -2.000, -1.750
529.686, 15.077,  0.028,  7.000,  1.300, -484.615, -12.629,  0.026, -4.000, -5.967
477.068, 43.116,  0.090,  8.000,  3.000, -113.246, 20.584, -0.182, -4.000, -5.667
141.217, 34.573,  0.245,  4.000, -4.125, 214.887, 28.263,  0.132,  0.000,  2.500
3032.932, 230.001,  0.076, 11.000,  4.500, -707.771, -148.573,  0.210, -3.000, -1.357
3737.831, 129.189,  0.035,  5.000, -1.300, -1509.796, -57.396,  0.038,  2.000,  2.729
3782.983, 157.944,  0.042,  6.000,  0.250, -1152.693, -24.370,  0.021,  0.000, -0.333
2174.157, 46.003,  0.021,  4.000, -2.000, -652.868, -4.212,  0.006,  2.000,  2.250
474.760,  9.221,  0.019,  5.000, -0.833, 156.857, 20.810,  0.133,  0.000, -0.167
477.413, 20.869,  0.044,  5.000, -0.600, -229.888, -15.405,  0.067,  1.000, -0.775
29.397,  6.512,  0.222,  3.000, -0.333, -15.157,  5.239, -0.346, -1.000, -5.667
66.033, 29.976,  0.454,  2.000, -3.000, -8.701, 13.886, -1.596,  1.000, -1.667
277.712, 11.390,  0.041,  5.000, -2.300, 108.982,  5.881,  0.054,  0.000,  1.400
14.715,  5.866,  0.399,  7.000,  1.429, 55.507, 45.988,  0.829, -3.000, -3.554
481.811, 52.748,  0.109, 10.000,  3.750, 94.355, -8.279, -0.088, -5.000, -5.150
352.827, 24.228,  0.069,  3.000, -4.167, -89.067,  8.571, -0.096, -1.000,  3.500
 5.430,  0.000,  0.000, 10.000,  4.000,  1.557,  0.000,  0.000, -6.000, -8.250
96.688, 45.260,  0.468,  5.000, -1.100, -31.438, 36.618, -1.165,  0.000, -4.233
508.868, 26.842,  0.053,  4.000, -3.625, -113.152, -11.794,  0.104,  2.000,  1.525
83.734,  7.450,  0.089,  3.000, -3.000, -36.170, -4.270,  0.118,  2.000,  1.800
245.334, 282.023,  1.150,  4.000, -0.833, -129.421, -267.757,  2.069,  0.000, -2.042
386.845, 92.218,  0.238,  4.000, -1.500, -82.113, -76.614,  0.933,  2.000,  1.333
1291.943, 62.034,  0.048,  6.000, -0.083, -891.010, -23.558,  0.026, -1.000, -1.917
544.192, 90.237,  0.166,  5.000, -1.400, -93.731, -45.161,  0.482,  2.000,  1.614
1105.547, 36.716,  0.033,  5.000, -0.600, -299.707, -19.238,  0.064,  5.000,  3.100
594.343, 13.319,  0.022,  4.000, -3.875, 104.159, 52.372,  0.503,  5.000,  5.125
2662.407, 153.070,  0.057,  3.000, -4.333, 164.713, -11.971, -0.073,  4.000,  3.000
425.863, 25.006,  0.059,  3.000, -2.500, -14.547, -10.589,  0.728,  2.000,  2.000
76.187, 10.163,  0.133,  7.000,  0.000, 35.623, 140.499,  3.944,  0.000, -1.500
330.090, 44.565,  0.135,  7.000,  0.143, 99.274, -11.648, -0.117,  4.000,  1.690
197.182, 33.848,  0.172,  4.000, -3.625, -124.997, -24.171,  0.193,  3.000, -2.625
3582.094, 173.033,  0.048,  8.000,  1.286, 2008.302, 189.202,  0.094, 14.000, 13.032
63.323,  2.372,  0.037,  5.000, -2.000, 2302.331, 86.668,  0.038,  0.000, -1.100
1377.312, 115.539,  0.084, 13.000,  5.778, 154.537,  7.085,  0.046, -8.000, -9.478
2221.921, 40.124,  0.018, 10.000,  2.500, 286.937, 10.527,  0.037, -3.000, -3.857
2074.485, 54.013,  0.026,  4.000, -5.500, -145.599, -17.885,  0.123,  1.000,  4.600
501.830, 102.353,  0.204,  3.000, -3.167, 62.755, -60.893, -0.970,  6.000,  4.583
207.366, 12.748,  0.061,  4.000, -3.375, -59.569, -7.238,  0.122,  2.000,  1.750
295.261, 18.476,  0.063,  6.000, -3.250, -50.190, -4.502,  0.090,  0.000,  4.167
165.302, 20.649,  0.125,  7.000, -1.333, -47.298, -8.643,  0.183, -1.000, -2.667
567.435, 23.364,  0.041,  3.000, -5.000, 397.280, 29.420,  0.074,  3.000,  5.333
2800.088, 103.885,  0.037,  7.000,  0.071, 39.814, -18.648, -0.468,  2.000,  2.304
195.324, 26.426,  0.135,  5.000, -1.250, -46.758, 49.849, -1.066, -1.000, -1.750
1167.057, 21.332,  0.018,  4.000, -2.250, 973.858, 21.523,  0.022,  4.000,  4.438
40.777,  7.409,  0.182,  8.000, -0.400, -10.754, 112.852, -10.494, -5.000, -6.600
909.045, 128.345,  0.141,  3.000, -4.500, -633.886, -102.823,  0.162, -2.000, -0.250
339.111, 12.228,  0.036,  4.000, -2.500, 545.622, -0.835, -0.002,  2.000,  2.167
993.321, 34.300,  0.035,  5.000, -2.300, 263.274, 35.015,  0.133,  5.000,  4.200
487.451, 94.012,  0.193, 11.000,  3.000, 30.268, -68.013, -2.247, -7.000, -6.250
1579.359, 116.752,  0.074,  8.000,  2.062, 106.187, -52.131, -0.491, -4.000, -5.438
3460.524, 94.681,  0.027,  7.000,  0.375, -72.176, 17.528, -0.243,  1.000,  1.438
97.775, 15.017,  0.154,  8.000,  1.438, 65.068, 44.738,  0.688, -3.000, -2.237
3122.570, 128.982,  0.041,  6.000, -0.300, 78.173, -13.660, -0.175,  3.000,  2.371
718.621,  7.545,  0.010,  3.000, -5.167, 110.286,  0.718,  0.007,  3.000,  4.167
1166.147, 137.388,  0.118,  7.000, -3.000, -866.555, -122.184,  0.141, -4.000,  1.167
3911.414, 141.087,  0.036,  3.000, -5.667, 11.388, 25.445,  2.234,  9.000, 11.917
181.741, 73.867,  0.406, 12.000,  5.389, -14.265, -58.791,  4.121, -6.000, -4.056
45.385, 242.800,  5.350, 10.000,  3.400, 94.681, -230.279, -2.432, -6.000, -6.525
673.119, 51.629,  0.077,  8.000,  1.438, 37.962, 44.060,  1.161, -1.000,  0.705
209.412, 36.228,  0.173,  5.000, -0.600, 13.831,  5.930,  0.429,  0.000, -0.300
211.597, 11.533,  0.055,  5.000, -1.700, 19.771, -4.560, -0.231, -2.000,  0.450
2653.950, 40.539,  0.015,  9.000,  2.917, 109.956,  0.346,  0.003, -2.000, -0.631
552.189, 20.375,  0.037,  5.000, -0.700, 25.207, 76.602,  3.039, -1.000, -3.550
251.025,  7.528,  0.030,  7.000,  0.429, -53.137,  0.874, -0.016, -4.000, -4.429
81.350, 13.834,  0.170,  5.000, -0.100, 24.472,  5.757,  0.235, -1.000, -2.775
1311.422, 55.510,  0.042,  3.000, -3.167, 709.732, 20.276,  0.029,  1.000,  0.417
104.073, 23.407,  0.225,  1.000, -6.500, 119.006, -9.957, -0.084,  2.000,  1.167
8443.040, 361.718,  0.043,  7.000, -0.643, 6183.436, 163.203,  0.026,  9.000, 10.560
351.016, 22.062,  0.063,  7.000,  0.333, 1151.134, 40.818,  0.035, -2.000, -0.833
1013.287, 31.974,  0.032,  3.000, -5.167, 510.506, 12.335,  0.024,  6.000,  5.867
724.854, 116.797,  0.161, 12.000,  5.714, 2659.393, -3.884, -0.001, -6.000, -6.131
1587.336, 46.154,  0.029,  4.000, -1.250, 1855.006, 31.554,  0.017,  5.000,  3.688
137.606, 10.846,  0.079,  4.000, -2.250, 90.295,  2.073,  0.023, -1.000, -3.250
612.209, 124.511,  0.203,  5.000, -0.300, 446.693, -67.278, -0.151,  1.000,  0.050
1928.482, 175.465,  0.091,  3.000, -5.500, 1804.934, -81.628, -0.045,  3.000,  5.417
29.101, 13.602,  0.467,  5.000, -1.500, -18.302, -10.358,  0.566, -2.000, -2.333
552.338, 50.770,  0.092,  7.000, -1.125, -293.186, 14.179, -0.048,  0.000,  1.625
624.864, 79.714,  0.128, 10.000, -0.438, -459.937, -73.636,  0.160, -1.000,  2.688
158.298, 35.206,  0.222,  5.000, -4.250,  9.543, -14.566, -1.526, -1.000,  2.125
992.236, 52.566,  0.053,  5.000, -2.900, 50.899, 53.030,  1.042,  0.000,  1.025
1892.720, 80.453,  0.043,  6.000, -2.750, -103.410, -8.911,  0.086,  1.000,  4.036
61.067,  7.347,  0.120, 11.000,  3.429, -56.901, -7.347,  0.129, -8.000, -5.262
636.223, 19.793,  0.031, 11.000, -1.200, -33.617, 32.466, -0.966, -7.000, -1.800
133.559, 22.852,  0.171,  9.000, -5.333, -17.299, -8.869,  0.513, -5.000,  4.208
258.485,  9.243,  0.036,  7.000,  0.071, 81.043, 33.950,  0.419, -4.000, -4.405
74.561, 28.499,  0.382, 11.000, -0.417,  0.715, -16.371, -22.900, -6.000, -0.883
1148.926, 93.087,  0.081, 27.000, 19.167, 50.906, -52.776, -1.037, -18.000, -15.479
1846.059, 82.837,  0.045,  4.000, -7.250, -10.526, 30.075, -2.857,  5.000, 10.036
309.361, 47.221,  0.153,  5.000, -4.400, 165.053, -10.308, -0.062, -1.000,  1.025
2590.721, 86.318,  0.033,  8.000, -1.214, -153.187, -27.148,  0.177,  0.000,  2.152
62.522,  7.076,  0.113,  3.000, -3.833, 57.722, -0.583, -0.010,  2.000,  0.708
1111.682, 26.852,  0.024,  3.000, -4.000, 267.684, 15.538,  0.058,  4.000,  4.429
516.472, 17.427,  0.034,  5.000, -1.300, -12.110,  2.837, -0.234,  2.000,  0.600
2311.149, 151.400,  0.066,  3.000, -2.833, -103.795, 13.740, -0.132,  7.000,  6.000
4646.755, 155.187,  0.033,  8.000,  2.875, -236.486, 43.010, -0.182,  3.000,  1.750
6861.950, 145.299,  0.021,  3.000, -2.667, -196.835, 113.762, -0.578, 10.000,  9.436
2802.678, 36.254,  0.013,  4.000, -1.750, 281.097, 11.962,  0.043,  1.000, -1.450
426.860, 30.362,  0.071,  6.000,  1.417, -29.097, 25.954, -0.892, -1.000, -2.917
160.406, 41.161,  0.257,  3.000, -3.167, -28.950, -23.927,  0.827,  1.000,  0.417
153.704, 28.317,  0.184,  6.000,  1.083, -64.586, -12.872,  0.199, -2.000, -2.958
87.806,  9.348,  0.106,  6.000, -0.500, -33.035, -5.751,  0.174, -3.000, -3.333
261.637, 50.494,  0.193,  4.000, -1.750, -28.383,  0.160, -0.006,  1.000,  1.050
85.148,  9.735,  0.114,  4.000, -2.250, 47.870, 88.679,  1.853,  0.000,  0.250
159.972, 24.400,  0.153,  4.000, -2.125, -39.789,  9.966, -0.250,  1.000,  2.225
804.364, 53.230,  0.066,  4.000, -3.000, 505.774, 86.653,  0.171,  3.000,  2.600
246.388, 23.308,  0.095,  6.000, -0.200, -144.297, -6.884,  0.048, -4.000, -3.800
1035.810, 184.526,  0.178,  3.000, -7.333, -129.484, -120.190,  0.928,  2.000,  6.167
577.515, 19.044,  0.033,  7.000,  1.167, -43.013, -5.721,  0.133, -3.000, -3.417
606.700, 37.080,  0.061,  6.000, -0.900, -319.054, -29.830,  0.093,  0.000, -0.300
103.709, 43.837,  0.423,  5.000, -2.200, 39.032, -32.477, -0.832,  1.000,  3.117
266.516, 12.345,  0.046,  7.000,  1.286, -7.735, -2.185,  0.282, -4.000, -3.286
1117.731, 41.353,  0.037,  6.000, -2.000, -504.400, -22.204,  0.044,  2.000,  3.375
288.921, 22.166,  0.077,  3.000, -6.250, -53.115, 75.407, -1.420,  4.000,  6.250
68.997,  8.390,  0.122,  6.000, -0.875, 10.663,  2.589,  0.243, -2.000, -0.375
1410.080, 31.198,  0.022,  9.000,  0.750, 98.677,  1.418,  0.014, -2.000,  0.167
3177.140, 85.361,  0.027,  5.000, -2.250, 75.260, -37.493, -0.498,  4.000,  3.861
479.458, 12.897,  0.027,  4.000, -3.000, 94.654, 79.025,  0.835,  2.000,  2.750
364.828,  6.804,  0.019,  3.000, -4.000,  5.122, -0.423, -0.083,  3.000,  4.000
2675.958, 127.993,  0.048,  5.000, -2.875, 67.074, 30.657,  0.457,  7.000,  8.875
20.172, 201.770, 10.003,  3.000, -6.000, 29.369, 17.399,  0.592,  0.000,  2.333
465.855, 12.277,  0.026,  7.000,  0.857, -33.639, -1.227,  0.036, -2.000, -2.257
345.100, 14.135,  0.041,  1.000, -2.500, 88.595,  3.407,  0.038,  4.000,  1.375
1286.642, 76.011,  0.059,  6.000, -1.833, 73.535, -21.220, -0.289,  1.000,  1.583
348.741, 24.910,  0.071,  3.000, -2.833, 55.867, 10.500,  0.188,  2.000,  1.633
183.910, 40.798,  0.222,  7.000,  1.071, -3.634, 16.411, -4.516, -3.000, -3.946
216.087,  8.305,  0.038,  3.000, -3.500, -11.579, 26.034, -2.248,  0.000,  1.167
428.505, 11.663,  0.027,  7.000,  0.500, 47.190,  7.726,  0.164, -5.000, -7.833
655.861, 51.775,  0.079,  5.000, -2.667, -93.324, 17.789, -0.191, -2.000, -1.500
1243.253, 143.103,  0.115,  6.000, -0.625, -168.233, -41.721,  0.248,  5.000,  2.696
2687.820, 89.298,  0.033,  6.000, -1.750, 366.072, 29.055,  0.079,  8.000,  7.875
408.623, 45.636,  0.112, 12.000,  6.682, 13.050, 11.399,  0.874, -6.000, -6.932
287.852,  4.474,  0.016, 11.000,  4.450,  4.925,  1.769,  0.359, -3.000, -3.807
222.498,  9.817,  0.044,  6.000, -0.800, 61.758,  3.660,  0.059, -1.000, -0.450
1062.337, 45.590,  0.043,  3.000, -4.167, 137.207, 53.627,  0.391,  8.000,  8.381
212.652, 26.279,  0.124,  7.000,  0.000, -86.027, -16.429,  0.191, -2.000, -2.125
171.152, 26.752,  0.156,  3.000, -3.167, 94.165, 130.518,  1.386,  2.000,  0.917
228.783, 23.514,  0.103,  5.000, -1.400, -51.733, -12.780,  0.247, -1.000, -2.100
1437.382, 77.347,  0.054,  7.000, -4.800, -304.967, -8.656,  0.028, -4.000, -0.867
936.063, 34.527,  0.037,  7.000,  1.167, -184.707, -10.755,  0.058, -2.000, -3.267
599.151, 34.778,  0.058,  5.000, -1.000, -26.277, -19.130,  0.728,  1.000, -0.100
4521.732, 233.949,  0.052,  9.000,  3.929, -592.339, 18.439, -0.031,  0.000, -0.304
1132.538, 72.525,  0.064,  3.000, -7.167, -71.169, -11.022,  0.155,  2.000,  6.167
81.130, 114.346,  1.409,  8.000,  3.000, 10.681, -90.252, -8.450, -5.000, -6.333
536.281, 58.343,  0.109,  7.000,  1.357, -108.456, 24.843, -0.229, -2.000, -2.357
511.267, 56.465,  0.110,  6.000,  0.250, -54.605, -32.410,  0.594,  0.000, -0.550
1641.966, 102.126,  0.062,  4.000, -2.875, -187.136, 25.787, -0.138,  6.000,  7.161
14.167, 57.449,  4.055,  4.000, -2.125,  4.738, 86.601, 18.277, -1.000, -2.375
834.360, 53.164,  0.064,  6.000,  0.417, -729.463, -42.497,  0.058, -3.000, -3.083
1396.324, 170.545,  0.122,  4.000, -2.375, -1020.864, -110.132,  0.108,  2.000,  0.000
4831.672, 132.820,  0.027,  3.000, -2.167, 161.677, 36.208,  0.224,  5.000,  4.042
398.706, 44.169,  0.111,  5.000, -1.000, -135.344, -31.500,  0.233,  1.000,  0.333
1064.660, 43.779,  0.041,  7.000,  1.786, 1501.896, 21.554,  0.014, -1.000, -1.536
1890.445, 103.784,  0.055,  6.000,  1.583, -245.374, -5.869,  0.024, -2.000, -3.833
