move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     0, 23.671,  4.000,  7.922, -105.791, -2.223, -48.355, 66.358, 112.898, 71.334 
     0, 85.808, 31.000, 43.639, 437.405, -0.369, -596.003, -104.663, -651.148, -343.962 
     0, 82.437, 23.000, 32.442, 166.156, -2.985, -1041.514, -167.144, -812.876, -254.297 
     1, 30.878, 14.000, 21.533, 317.590, -3.154, -3747.120, -511.772, -1065.446, -231.529 
     0, -31.525, -9.000, -8.926, -107.204,  6.846, 43.264, 57.371, 109.951, 67.421 
    -1, -10.866, -4.000, -10.393, -92.053, -16.313, -551.421, -45.030, 110.460,  0.482 
    -1, -23.806, -8.000, -16.072, -158.746, -7.301, -558.868, -194.537, 110.460, 22.570 
     1, -72.374, -17.000, -18.816, -999.724, -19.177, 1256.297, 615.145, 39.193, 61.770 
    -1, -118.375, -34.000, -40.216, -1215.223, -200.641, 762.118, 761.159, 387.798, 262.034 
    -1,  6.799,  1.000,  1.086, 14.220, 10.238, -467.470, -428.855, 488.376, 25.916 
     1, -45.580, -14.000, -17.656, -94.085,  8.375, -267.739, -411.944, 1181.184, 209.034 
    -1, -2.447, -8.000, -6.383, 46.572, -7.193, 156.082, -159.545, -20.980, -14.969 
    -1, -18.857, -14.000, -23.550, 23.062,  6.040, 138.758, 30.863, 264.774, 135.373 
     1, 39.206,  0.000,  1.200, 162.999,  1.983, 506.187, 597.857, 390.821, 252.311 
    -1, -26.725, -13.000, -10.193, 50.629, -4.232, 558.043, 112.504, 39.739, -23.472 
     1, 18.171,  8.000,  6.643, 286.023, -0.737, 752.587, 462.436, 13.379, 36.752 
     0, -25.100, -1.000, -1.473, 119.670,  0.725, 1714.650, 546.774, 253.159, 142.158 
     1, -7.170, -3.000, -8.494, 85.647, -16.036, 1135.717, 462.684, 306.225, 113.938 
     1, 26.279, 23.000, 25.251, 271.790, -0.841, -10231.767, -987.161, -1298.158, -241.081 
    -1, 43.290, 11.000, 16.015, 159.149, 11.075, -780.019, -363.385, -57.899,  2.636 
    -1, -49.613, -15.000, -22.942, -33.740, -36.450, 29.748, -205.484, 766.108, 135.926 
     1, 54.150, 20.000, 25.939, 653.124, -2.797, -1071.248, -327.510, 1506.820, 361.458 
    -1, 17.214, -5.000, -0.639, -98.317, 13.184, -152.617, -107.408, 1743.349, 167.206 
    -1, -4.602,  3.000,  9.213, 153.631, -2.396, -454.619, -230.823, 646.428, 233.784 
    -1, -27.288, -10.000, -10.477, -70.385, -4.349, -378.320, -241.264, -513.242, -246.014 
    -1, -36.799, -11.000, -8.409,  4.706,  2.918, -454.619, -590.711, 646.428, 416.201 
    -1, -6.547, -7.000, -9.094,  1.651, -11.363, -613.160, -206.260, 1377.786, 270.670 
    -1, -54.351, -16.000, -24.727,  6.818,  2.610, 109.846, 18.854, 706.383, 235.400 
     0, 137.899, 50.000, 56.981, 1833.930,  6.774, -130.686, 36.571, 438.813,  1.371 
     1, 52.178, 21.000, 29.515, 440.824, 13.533, -1284.332, -326.849, -296.829, -148.960 
     1, 25.991,  7.000, 11.754,  7.020, -5.524, 38.295, 125.901, -82.835, -24.039 
     1, 62.772, 13.000, 16.013, 416.248,  0.434, 181.280, 300.122, -176.127, -94.010 
     0,  0.584,  3.000,  5.000, 27.852, 12.243, 114.417, 10.970, -52.668, -17.449 
     1, -55.561, -14.000, -20.625, -262.850, -0.295, 129.088, 150.444, -43.822, 36.274 
     1, -9.686,  9.000, 10.145, 160.882, -13.694, 528.512, 140.391, 211.915, 57.902 
     0, 20.193, 17.000, 21.679, 86.666, 44.653, -1758.365, -297.705, -421.108, -196.729 
     0, -55.515, -11.000, -10.227, -190.475, -25.740, 112.208, -109.294, 51.080, 12.534 
     0, -16.136, -2.000, -0.750, -208.738, -29.336, 180.912, 131.933, 29.765, 30.441 
     0, 81.155, 44.000, 49.439, 1270.914, 27.351, 724.597, 52.984, -3416.062, -487.665 
    -1, -55.515, -15.000, -17.071, -169.568, -37.435, 260.766, 76.108, 42.329, 83.028 
     0,  8.108, 15.000, 18.608, -14.233, -6.018, -10984.354, -1266.486, -755.848, -179.286 
     0, 140.009, 68.000, 116.208, 2276.120, 368.193, 923.245, 1595.780, -535.773, -403.897 
     1, 30.833,  4.000,  1.500, -30.188,  6.072, 48.936, 316.365,  5.650, -0.124 
    -1, -3.818,  5.000, 10.682, 32.808, -9.077, 382.209, 279.780, 118.982, 476.403 
    -1, -47.580, -10.000, -15.771, -9.003,  1.307, 851.245, 181.493, 577.166, 364.712 
    -1,  9.467,  1.000, -1.938, 53.096,  6.417, 219.030, 241.007, 92.607, 112.780 
     0, -37.148,  0.000, -3.800, -54.760, -8.579, 375.215, 385.807, 197.897, 83.190 
    -1, -41.848, -5.000, -8.700, -141.530, -84.793, 416.580, 213.017, 236.560, 53.323 
     1, 33.630,  8.000, 11.857, 135.163,  3.439, -326.631, -9.188, -151.876, -134.144 
    -1, 40.623, 12.000, 15.000, -34.717, 13.541, -2951.751, -800.618, -341.646, -192.077 
     1, -11.594, -8.000, -7.971, -53.044, -0.363, 68.092, 53.278, -31.391,  6.004 
     0, -3.117,  2.000,  4.129, -14.734,  6.395, 55.869,  8.215, 668.544, 88.300 
    -1, 27.606, 10.000,  8.960, 68.219, -7.952, -7187.579, -1861.058, 461.023, 107.581 
     1, 55.744, 16.000, 18.890, 410.667, 19.301, -867.926, -18.416, 233.506, -25.189 
    -1, -2.623, -5.000, -6.600, -85.882, -1.813, -882.209, -254.756, 494.933, 163.944 
     0, -73.690, -21.000, -31.124, -812.270, 16.111, 703.313, 204.578, 748.340, 144.202 
    -1, -131.470, -27.000, -35.220, -830.385, -16.777, -127.668, -132.023, -731.375, -259.949 
    -1, -128.077, -33.000, -47.147, -810.933, -11.581, -191.079, -151.507, 583.659, 255.552 
    -1, -134.983, -35.000, -50.947, -878.724, -14.419, 602.504, 378.946, 817.072, 509.876 
    -1, -126.178, -30.000, -40.447, -830.382, -39.896, 604.476, 172.368, 928.560, 272.548 
    -1, -19.896, -12.000, -12.602, -12.637, -15.351, -124.743, -203.353, 312.825, -2.085 
    -1, -28.859, -23.000, -24.591, -89.440, -1.680, -460.612, -253.312, 35.582, -63.418 
     1, -80.854, -32.000, -40.362, -234.771,  0.000, 98.228, -0.200, 88.539, 25.127 
     0, -61.059, -27.000, -29.062, -154.004, -4.277, 4784.556, 1154.178, 358.802, 46.098 
    -1, -66.863, -30.000, -33.162, -201.281, -19.288, 36.634, -143.761, 178.098, 153.240 
     1, -76.228, -33.000, -42.912, -201.556, -4.282, 278.365, 49.388, 634.184, 925.897 
     1, -5.990, -17.000, -20.462, -112.001, -12.665, 81.929, 267.240, 399.927, 223.639 
     1, -38.727, -28.000, -32.273, -173.231,  1.626, -321.804, -18.114, -154.538, -184.146 
     1, -67.267, -29.000, -29.037, -231.747, -6.198, -467.164, -351.894, -45.028, -55.763 
     1, -70.657, -29.000, -30.037, -175.225, -1.672, 5388.536, 1538.081, 493.158, 162.617 
     1, 66.684, 13.000,  9.498, 811.103, 16.232, -5471.497, -1222.325, -535.264, -57.062 
     0, -71.233, -30.000, -37.591, -195.773, 11.594, 575.990, 237.808, 188.012, -5.294 
    -1, 65.597, 11.000, 14.171, -57.321,  0.000, -112.900, -833.409, -124.104, -51.667 
    -1, 87.181, 27.000, 33.522, 550.078, 15.496, -2958.192, -215.502, 237.173, 109.641 
     1, -24.165, -5.000, -4.303,  0.517, -5.035, -535.226, -29.781, -43.903, 59.761 
    -1, -13.430,  0.000,  0.333, -4.603, 10.088, -308.389, -225.788, -31.753,  4.201 
    -1, -46.274, -13.000, -16.411, -51.441, -9.403, 25.491, 20.885, -11.274, 31.709 
    -1, 26.596,  1.000, -0.190, -113.681,  0.524, 513.752, 124.426, 70.946, 89.644 
    -1, 26.333, 16.000, 17.948, 221.176, -6.463, -442.488, -73.286, -5.754, 161.036 
    -1, 26.139,  2.000,  0.089, 39.152, -16.629, 1186.081, -168.818, -160.325, -39.364 
    -1, -31.789, -10.000, -11.111, -42.529, -0.293, 198.907, -664.754, 65.769, 44.104 
     1, 98.812, 32.000, 30.049, 962.255,  8.731, 1022.055, 49.918, 70.946, 18.017 
     1, -28.952, -13.000, -14.135, -476.736,  1.389, 79.338, 44.947,  2.889, 28.764 
     1, -44.713, -11.000, -11.351, -464.066,  0.806, -100.710, 84.490, 72.798, 23.096 
     1, -44.933, -16.000, -16.720, -472.025,  0.000, 985.988, 274.287, 84.135, 42.902 
     1, -17.825, -5.000, -5.046, -419.607, -21.955, -22.116, 19.006, 1287.257, 166.670 
     1, 28.891,  5.000,  7.400, -3.961,  6.223, 87.649, 162.223, -184.851, -57.859 
     1, 15.378,  8.000,  7.136, 96.489,  0.242, -27.344, 1110.942,  6.260, 80.760 
     0, 19.764, 11.000, 10.360, 147.763, -11.906, -13.289, 948.284, 223.813, 123.024 
    -1, -23.005,  0.000,  0.214,  3.546,  8.370, -86.504, -100.410, 60.729, 40.438 
    -1, -6.960, -2.000, -3.875, 23.607, -3.227, -316.194, -980.994, 73.088, -100.517 
    -1, -13.657, -2.000, -2.303, -23.504, -2.761, -86.603, -396.468, 153.479, 192.375 
     1, 99.143, 35.000, 45.272, 446.770, -1.263, 69.336, 134.184, -29.925, -21.158 
     1, 13.577,  2.000,  8.583,  6.672,  7.436, -6.552, 463.772, -108.830, -62.790 
     0,  8.477, 10.000, 12.101, 38.310, -0.623, -56.793, -79.545, 167.100, 26.532 
     0, -24.286,  2.000,  3.444, 18.961, -16.557, -6.124, 59.084, 68.678, 88.193 
     0, 37.804, 13.000, 17.359, 44.576, -16.521, 137.386, 1686.778, 89.647, 90.578 
     0, 14.658,  3.000,  6.056, -40.470,  4.722, -91.511, -119.720, -147.676, -50.399 
    -1, 42.190, 16.000, 20.582, 95.850, -0.576, -3.714, 1736.809, 130.911, 169.934 
     0, -12.544,  1.000,  0.879, 16.462,  0.000, -0.840, 14.423, 225.010, 97.300 
    -1, 45.664, 12.000, 11.513, 92.281, -1.493, 382.858, 189.774, 331.569, 332.503 
     0, 30.021, 20.000, 20.932, 113.995, -3.130, -0.840, 134.616, 280.602, 110.626 
    -1, -2.797, -2.000,  0.950,  5.470, -4.008, -85.113, -145.878, -132.239, -22.846 
     0, 24.223,  5.000,  6.309, 17.292,  6.930, 335.568, 141.720, 43.245, 86.752 
     1, -14.606, -3.000, -0.528,  0.294, -1.144, -81.261, -79.567, -8.664, 13.537 
     0, 87.772, 28.000, 40.000, 309.876,  5.118, -535.287, -133.498, 761.060, 188.151 
     1, 20.983,  7.000,  1.256, -15.545,  1.506, -412.292, -236.318, 46.293,  6.707 
     1,  0.884, -1.000, -1.393,  0.169, -0.349, 177.106, 132.104, -14.386, -3.439 
     0, -56.557, -18.000, -21.135, -521.401,  3.920, -3962.301, -727.002, -414.298, -33.641 
    -1, -54.930, -17.000, -22.106, -119.815, -11.171, -3151.118, -570.391, -956.050, -169.728 
    -1, -15.201, -4.000,  0.318, -24.041, -17.082, -15.586,  2.709, 11.753, 63.962 
     0, -3.434, -2.000,  2.318, -19.602,  0.648, -47.133, 57.951, -101.318, -17.078 
     1, -5.130, -1.000,  6.437, -18.073,  1.406, -108.220, -44.110, 422.238, -64.903 
     1, -2.125, -7.000, -7.782, -87.871, 21.855, 350.798, 11.657, -70.349, -82.499 
    -1, -55.221, -15.000, -13.896, -66.032,  3.362, -15.586, -287.098, 11.753, 107.435 
     0,  6.967,  0.000,  1.500, -74.805, -0.664, -740.807, -338.363, -90.135, -41.248 
     0, -27.540, -11.000, -8.636, -116.211, -0.444, -639.244, -287.449, 227.043, 141.024 
     1, 131.468, 50.000, 57.027, 1801.901, 19.682, -1146.957, 685.089, 444.518, 86.243 
    -1, -60.933, -17.000, -22.982, -56.390, -25.519, -150.435, -201.717, 270.627, 63.443 
    -1, -21.582, -2.000, -7.231, -190.735,  0.434, -1020.693, -454.409, 94.537, -55.233 
    -1, -3.723, -4.000, -5.642, -14.692,  0.000, -110.519, -418.472, -166.803, 24.617 
    -1, -18.569, -7.000, -8.983, -8.444, -0.939, -365.892, -478.891, -2.933, -72.542 
     1, 59.054, 14.000, 28.421, 35.817,  0.000, -483.880, -55.704, 73.258, 44.307 
     1, 131.270, 45.000, 58.660, 1111.753, -0.402, 24.423, -86.341, 15.040, 213.315 
    -1, -3.278,  3.000, 14.000, 146.059,  2.616, 812.662, 243.350, 196.212, 138.300 
     1, -42.420, -2.000,  5.972, -28.823,  5.155, 251.882,  0.371, 58.454, -38.157 
     1, -59.623, -7.000, -2.558, -75.573,  1.755, 966.728, 240.647, 209.849, 67.831 
    -1, -46.298, -7.000, -3.481, -131.722, -8.697, 235.871, 18.189, -256.922, -33.882 
    -1, 15.492, 24.000, 28.795, 268.391, -9.276, 889.305, 225.694, 203.453, -48.208 
    -1,  5.801, 13.000, 16.750, 230.732, 21.013, -405.205, -86.595, -692.853, -118.572 
     0, 14.413,  7.000,  4.700, 17.532,  1.626, 11.714, 45.683, 136.020, 84.499 
    -1, -28.357, -9.000, -11.611, -115.482, -4.645, 790.249, 230.385, 358.497, 106.022 
     1,  4.386,  3.000,  3.224, 51.274,  8.352, -32.572, -373.573, 217.553, 35.032 
    -1, -38.382, -8.000, -6.922, -92.943, -3.917, -178.759, -190.463, 44.244,  9.800 
     1, -28.879, -14.000, -20.011, -76.005,  0.000, 65.895, -2110.782, -9.110, -96.160 
    -1, -33.651, -13.000, -14.025, -101.488, -10.148, -176.655, -1226.024, -47.236, -53.863 
    -1, 13.226,  2.000,  4.197, 56.841, -3.869, -333.410, -1133.256, -482.018, -139.137 
    -1, 32.524,  9.000, 13.154, 393.722, -11.477, 27.344, -2542.196, -670.151, -471.248 
     1,  3.287,  4.000,  3.479, 15.243,  4.701, 203.393, 84.092, 42.730,  4.066 
     0, 25.799, 10.000, 11.850, 78.739,  0.289, 154.149, 92.700, 166.957, 103.525 
     1, 63.910, 34.000, 40.995, 529.906, 30.923, 289.898, 117.884, -298.507, -37.562 
     1, 167.929, 72.000, 84.571, 2375.755, -15.107, 1316.542, 1053.338, 136.706, 93.244 
    -1, -26.473, -10.000, -6.256, 36.667, -8.867, 729.080, 539.794, 235.070, 152.131 
     1, 29.969,  6.000, 14.130, 165.880,  4.711, 2611.522, 909.280, 84.460, -3.764 
     1, -7.549, -1.000, -4.578, -17.936,  0.931, 107.578, -118.370, 75.394, 33.791 
     1, -3.064, -2.000, -6.925, -79.361, -1.994, 691.950, 897.214, 313.098, 253.755 
     1, 42.811, 21.000, 23.845, 344.372, 18.558, 32.594, 58.661, 82.026,  9.097 
     0,  4.096,  5.000,  7.267, 55.748,  2.222, -437.079, 27.475, 102.841, -3.083 
     1, -9.139,  0.000,  0.000, 49.293, -1.803, 1235.192, 998.093, 395.542, 208.887 
     1, 201.109, 77.000, 87.369, 2334.822, -2.533, -660.767, -256.784, 96.020, 137.041 
     1, 36.321, 16.000, 19.792, 274.760, 74.888, -372.768, -35.405, 76.399, 20.463 
     0, 139.032, 58.000, 64.939, 1494.171, -5.029, 256.404, 185.486, -3539.040, -1210.287 
    -1, 11.767,  2.000,  2.000,  4.439,  0.000, -309.820, -35.233, -276.127, -32.608 
     0, -40.021, -11.000, -14.214, -41.991, -24.762, -450.154, -186.528, 21.550, 11.275 
    -1, -11.407, -8.000, -7.000, -61.312,  5.202, -1570.325, -664.135, -288.974, -111.381 
     1, 22.167,  4.000,  1.182, -50.764,  7.477, -555.046, -279.722, -287.290, -88.985 
     0, -12.340, -7.000, -8.955, -92.170, -12.408, -455.708, -156.914, 12.368, -111.498 
     1, -0.442, -3.000, -2.300, 66.267,  2.745, -1570.325, -340.902, -288.974, -112.140 
     1, 48.952, 12.000, 13.533, 165.465, -5.321, -100.041, -102.685, -189.704, -35.098 
     0, -1.252, -1.000,  0.559, -9.822, -1.191, 496.729, 31.038, 247.362, 104.740 
     0, 50.360, 22.000, 28.423, 362.308, 78.616, -389.893, 107.609, -191.991, -142.153 
    -1, 11.646,  6.000, 11.844, 73.685, -3.348, -570.690,  9.592, -101.420, -60.386 
     1, 18.528,  4.000,  1.593, 20.657, 13.999, -1447.626, -267.819, -560.872, -122.951 
     1, 45.875, 23.000, 30.770, 423.733,  0.458, -459.558, -539.908, -185.576, -259.993 
    -1, 39.425, 12.000, 19.875, 54.112,  7.388, -129.088, -217.896, -478.214, -186.534 
    -1,  0.046, -1.000,  3.554, 93.282,  3.951, -78.904, -41.612, 82.219, 20.569 
     0, 58.371,  8.000,  9.312, 301.818, 10.057, -335.337, 51.468, -322.191, -189.256 
     0, 30.787,  3.000,  4.852, -45.222, -3.734, -346.871,  9.373,  8.296, -58.865 
     0, 79.621, 15.000, 12.908, 174.929,  4.107, 64.994, 349.691, 137.056, -28.890 
    -1, -94.804, -24.000, -32.333, -327.150,  1.314, 132.382, -269.169, 30.655, 18.403 
     0, -95.138, -24.000, -30.333, -368.193, -17.528, -83.714, -59.028, -59.143, -52.356 
    -1, -73.906, -20.000, -27.900, -367.474, -6.622, -554.709, -302.462, 185.597, -7.941 
    -1, -71.655, -18.000, -27.000, -309.797, -0.631, -162.246, -388.854, 151.498, -155.953 
    -1, -92.226, -23.000, -28.143, -329.807, -10.428, 147.023, -138.583, 408.927, 85.914 
     1, 10.091,  3.000, 10.543, 111.866, -2.216, 1055.133, 317.697, 182.310, 115.670 
    -1, 23.571,  8.000,  4.144, 48.635,  1.118, -202.746, -143.564, 135.230, 13.011 
     0, -27.434, -14.000, -24.469, -196.680, -9.932, -87.677, -49.119, 45.957, 115.276 
     0, -60.959, -20.000, -27.760, -222.134,  1.529, 303.182, 311.031, 65.311, 52.691 
    -1, -47.422, -16.000, -16.893, -231.760, -67.802, 253.985, 112.775, 236.573, 114.795 
     1, -56.332, -21.000, -30.310, -188.919,  0.000, 129.101, 84.671, 553.347, 914.150 
     0, 40.930, 13.000, 19.961, 376.776, -4.021, -1187.394, -312.218, -1198.609, -490.399 
    -1, -21.677, -8.000, -7.271, -71.982, -5.196, -33.491, 16.608, 335.954, 38.459 
     0, -1.194, -4.000, -5.181, -53.554, -2.905, -430.673, -119.103, -396.020, -82.028 
     0, -18.687, -13.000, -15.133, -144.945, -0.773, -417.697, -134.116, 250.286, 102.964 
     0, -40.734, -18.000, -20.514, -95.207, -10.190, -145.991, -79.620, -403.834, -105.787 
    -1, -6.681, -7.000, -11.189, -59.738,  8.259, 158.840, 164.154, 65.484, 43.745 
    -1, -25.976, -13.000, -15.300, -94.762,  1.996, 589.832, 76.543, -58.888, -39.560 
     1, -21.184, -15.000, -18.000, -143.130, -4.262, -648.112, -244.482, 189.144, 47.932 
     1, 43.233, 16.000, 17.590, -38.415, -2.585, -4144.852, -1461.419, -1227.401, -620.735 
     1, 44.860, 17.000, 16.619, 363.171,  0.000, -4048.670, -1325.811, -1227.401, -498.463 
     0, 21.348,  2.000,  4.063, 40.121,  4.789, 109.872, 101.247, -114.926, -136.432 
    -1, 10.735,  5.000,  4.637, -5.120, -0.388, -158.213, -1184.239, -55.463, -132.383 
    -1, -22.109, -8.000, -12.108, -51.958,  0.018, -29.642, -156.754, -115.548, -110.953 
     1, 179.909, 66.000, 91.208, 1927.164, 100.648, 371.507, 1080.924, -245.102, -5.037 
     1, 11.041,  8.000, 17.244, 77.100,  4.258, 160.883, -85.091, 31.199, 12.234 
     0, -21.463,  0.000, -1.800, -86.316, -1.691, 670.058, -130.509, -566.262, -137.678 
     0, -1.697,  1.000,  4.119,  1.528, -8.987, -131.836, -115.430, 245.882, -12.284 
    -1, 10.400,  2.000, -0.818, -55.203, -2.755, 221.139, 14.956, -48.073, -33.396 
     0, 37.185, 10.000, 11.533, 161.026,  4.077, 21.617, -173.621, -163.144, -32.448 
     0, 69.415, 26.000, 28.761, 645.875, 21.397, -449.955, -61.256, -171.385, -102.093 
    -1, -57.500, -15.000, -25.300, -36.788,  0.008, -214.259, -244.901, -20.550, -35.201 
     1, -20.312, 10.000, 10.893, 99.950,  8.234, 1223.245, 454.953, -471.437, -156.420 
    -1, -57.118, -5.000, -4.767, 31.131, -7.101, 1265.315, 164.338, 57.986, 20.244 
    -1, -73.098, -8.000, -7.352, 35.842, -1.576, 1319.658, 266.568, 26.934,  1.487 
     1, -26.491,  5.000,  5.783, 62.432, -5.154, 1223.245, 212.162, -150.074, -23.598 
     1, 52.348, 11.000, 18.770, 360.545,  0.417, 3996.656, 1661.519, 266.589, 32.085 
     1, 22.214,  4.000,  9.375, 226.572, 12.030, 3654.691, 850.621, 367.584, 27.578 
     1, 81.218, 15.000, 19.223, 345.965,  1.470, 4047.268, 1360.090, 266.589, 106.497 
     1, -4.616,  0.000, 10.750, 152.791, -0.156, -513.945, -70.985, -337.888, -218.213 
     1, 15.722,  8.000, 16.688, 345.551, -3.852, 2617.310, 403.801, 288.588, 15.218 
     0, -103.930, -22.000, -27.131, -713.509, -2.215, -45.212, -1008.079, 153.258, 146.108 
    -1, -92.349, -23.000, -31.142, -749.144,  2.354, 179.705, -314.127, 675.346, 258.501 
    -1, -70.496, -23.000, -23.642, -172.648, -7.684, 232.306, -12.570, -516.888, -110.785 
     1, -53.186, -10.000, -9.938, -250.152, -1.274, -4316.414, -1541.724, -1159.586, -368.081 
     1, 10.860,  9.000,  9.924, 493.974, -22.798, -162.987, -18.940, 1577.601, 307.857 
    -1,  9.798, -1.000,  0.664, 263.692, -0.897, -0.831, 718.003, -1262.792, -422.186 
     0, -51.559, -9.000, -10.909, 151.434, 12.691, -2881.148, -637.503, -951.985, -69.400 
     1, -26.076, -16.000, -16.654, -257.466, -44.827, -104.825, 10.783, 1202.082, 233.314 
     1,  2.971, -10.000, -12.895, -64.745,  0.000, 407.543, 217.405, -260.251, -17.998 
     0, -104.302, -29.000, -33.492, -172.105, -6.410, -22.248, 30.469, 23.326, 29.240 
     0, -49.837, -18.000, -25.109, -157.498, -24.373, 517.981, 165.648, 1491.102, 452.100 
    -1, -52.379, -15.000, -18.742, -108.305, -21.430, -161.810, -140.812, 267.415, 139.712 
    -1, -70.341, -18.000, -30.522, -482.139, -30.900, 266.103, -1984.248, 129.726, -297.980 
     0, -32.844, -13.000, -16.744, -46.838,  0.766, 128.571, 83.720, -60.085, 25.854 
     0, 40.026,  1.000, -0.523, -109.078, -2.645, 648.596, 585.785, -82.276, 154.025 
     1, -11.230, -9.000, -6.278, -30.947,  3.078, 121.003, 1837.246, 17.753, 86.594 
     1, 39.763, 16.000, 17.614, 225.779, -6.482, -266.081, 219.494, -158.182, 58.524 
     1, 39.569,  2.000, -0.244, 43.755, -0.360, 308.389, 1264.618, -141.049, -58.480 
     1,  6.831, -9.000, -12.056, -17.475,  3.143, 212.362, 296.488, -55.246, -79.725 
    -1, 112.242, 32.000, 29.716, 966.858, -9.611, -4549.790, -485.178, -14.287, -29.546 
    -1, -16.512, -7.000, -8.575,  7.971, -3.925, 854.818, 831.238, 355.250, 240.717 
    -1, -54.003, -3.000, -2.576, -255.241, -7.138,  2.836, -643.102, 24.990, 25.416 
    -1, -69.812, -12.000, -14.911, -344.898, -67.243, 646.266, 252.099, 455.496, 99.958 
     1,  0.023,  4.000,  7.870,  8.733, -0.000, -396.205, -111.212, -156.877, -94.909 
     1, 30.789, 26.000, 32.476, 308.790, -1.847, -1934.698, -414.655, -451.699, -275.582 
     0, 39.826, 16.000, 16.440, 136.856, -5.915, -851.947, -76.316, 22.586, -1.239 
     1, 58.551, 14.000, 15.478, 59.348,  8.051, -1305.558, -197.428, -397.516, -159.383 
    -1, 19.756,  2.000,  2.273, -5.453, -5.675, -133.829, -22.407, -290.488, -59.215 
     1, 44.420,  7.000,  6.988, -84.817, -2.368, -281.564, 151.085, 562.580, 182.942 
    -1, 20.659,  5.000, -1.467, 15.150, 19.018, -545.163, -27.629, -253.339, -71.752 
    -1,  7.719,  1.000, -7.145, -51.542, -1.546, -594.422, -164.182, -253.339, -43.899 
    -1, -26.186, -14.000, -17.761, -433.804, -56.194, -239.776, -34.918, 222.124, 91.120 
    -1, -45.197, -15.000, -20.737, -394.903, -36.059, -981.333, -207.798, -464.721, -71.766 
    -1, -76.464, -25.000, -28.182, -418.112, -8.652, -764.001, -615.498, 3081.147, 480.768 
    -1, -51.594, -18.000, -24.515, -412.972, -1.316, 1398.749, 179.782, 117.172,  7.149 
     0, 51.842, 10.000, 10.179, 157.461,  3.995, -7201.681, -3639.108, -1323.592, -1239.200 
    -1, 120.082, 31.000, 33.050, 935.721, 347.421, -1155.336, -759.429, -1916.165, -1235.271 
     1, 30.972,  4.000,  8.600, -70.166,  1.025, -70.837, 339.703, -8.447, -58.142 
     1,  9.085, -3.000, -2.471, -132.902, -7.377, -650.006, -304.420, 97.760, 223.581 
     1,  2.346, -4.000, -1.400, -207.544, -0.784, 32.248, 855.912, -120.599, -32.832 
     1, 59.471, 10.000,  9.350, 120.986,  3.873, 93.046, 512.899, -153.258, 10.080 
    -1, 49.478, 17.000, 17.300, 718.398,  0.503, 1657.834, 1005.701, 196.660, -26.241 
    -1, 12.886,  1.000, -1.143, -46.595, -1.169, -931.676, -1208.740, 3097.891, 831.602 
     0, 10.031,  2.000,  2.283, -20.190, -1.781, 294.142, 195.533, 169.324, 115.235 
     1, 180.755, 63.000, 72.764, 1876.429, -0.655, 832.428, 575.063, -11.626, -12.856 
     1, 10.031, -2.000, -8.302, -210.237,  6.717, 641.532, 835.648, 65.171, 42.632 
    -1, -4.815,  0.000, 13.000, -87.328,  8.569, -2331.550, -1099.868, -260.188, -108.928 
    -1, -76.861, -17.000, -19.991, 30.291,  4.338, 323.508, 46.034, 293.923, 87.744 
    -1, -18.270, -5.000, -8.826, -55.046, -3.254, -2484.156, -639.373, -479.071, -100.340 
     0, -77.576, -19.000, -42.591, 19.980, -26.199, 78.582, 97.109,  1.380, 11.234 
    -1, -65.410, -14.000, -15.341,  0.419, -6.613, -288.564, -116.933, 189.913, 82.522 
     0, 17.178, 22.000, 24.455, 373.381,  6.700, -2484.156, -804.139, -287.367, -21.875 
     0, -8.072,  1.000,  9.036, -183.051, -7.476, -1158.945, -644.892, -431.092, -241.024 
     1, 67.950, 21.000, 26.519, 743.618, 11.727, -4458.562, -898.953, -902.615, -190.683 
    -1, -54.388, -12.000, -16.024,  1.338, -14.826, -322.551, -256.858, -258.246, -40.101 
    -1, 55.474, 20.000, 26.798, 225.611,  8.422, -255.177, 258.719, -61.113, -34.943 
     1, 33.343,  6.000,  7.850, -5.950, 25.894, -403.315, -25.576, -241.966, 48.548 
     1, 25.705,  0.000,  2.000, 95.751, 10.427, -308.926, -74.506, -73.921, 86.307 
     0,  4.404,  1.000,  3.782, 42.061, 12.740, -128.774, -60.903,  6.102, -53.543 
    -1,  8.665,  2.000, -0.024, 73.633, 10.299, -506.030, -184.047, -316.500, -31.443 
     1, -11.284, -4.000, -1.200, 44.256,  2.358, 589.595, 238.034, 43.761, 14.824 
     1, -7.657, -8.000, -14.486, 20.799, -2.083, -168.115, 624.942, -130.354, -39.465 
     1, -10.884, -5.000, -12.500, 54.203,  0.000, 427.971, 546.749, -43.429, 95.347 
     1,  8.557, -2.000, -0.662, 90.132,  0.001, 223.142, 49.276, -482.591, -146.926 
    -1, -27.541, -5.000, -9.098, -260.915, -58.159, -35.869, -262.999, -55.336, -107.802 
     0, -17.714,  0.000,  0.143, 54.462, -4.156, 66.996, 55.195, -69.334,  3.709 
     1, 172.257, 65.000, 82.351, 1880.103, 20.142, 389.077, 488.289, -311.788, -122.396 
     0, -42.024, -6.000, -12.917, 32.144,  4.643, -207.903, -115.112, -160.555, 47.864 
